RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes,Link_Gốc
25,Gà Rán & Burger McDonald's Đa Kao,10.7922090000000,106.6990100000000,"2 - 6 Bis Điện Biên Phủ, Quận 1, TP. HCM",,,,no,no,yes,50.000 -200.000,7.1,7.3,7.6,7.2,627,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-da-kao
25,Gà rán & Burger McDonald's Vivo,10.7298060000000,106.7034290000000,"Tầng 1 - SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",,,,no,no,yes,30.000 -300.000,7.2,7.0,7.1,7.1,70,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-vivo
25,Gà Rán & Burger McDonald's Nguyen Hue,10.7742000000000,106.7031060000000,"123 - 125 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",,,,yes,no,yes,25.000 -80.000,7.4,7.1,7.6,7.4,115,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-nguyen-hue
25,Gà Rán & Burger McDonald’s Vincom Masteri,10.8021270000000,106.7406980000000,"L1-11,12,13, TTTM Vincom Masteri, 159 Xa Lộ Hà Nội, P.  Thảo Điền, Tp. Thủ Đức, TP. HCM",,,,no,no,yes,20.000 -250.000,7.5,7.8,7.8,7.6,36,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-vincom-masteri
25,Gà Rán & Burger McDonald’s Saigon Supermarket,10.7681131000000,106.6674131000000,"Siêu Thị Sài Gòn, 460 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM",,,,no,no,yes,30.000 -100.000,7.0,6.3,6.7,6.7,87,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-saigon-supermarket
25,McDonald's - Saigon Centre,10.7735990000000,106.7009370000000,"Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",,,,no,no,yes,50.000 -200.000,7.3,6.9,7.0,7.2,47,https://www.foody.vn/ho-chi-minh/mcdonald-s-saigon-centre
25,Gà Rán & Burger McDonald's Tân Sơn Nhất,10.8135330000000,106.6630500000000,"Ga Quốc Nội Sân Bay Tân Sơn Nhất, Trường Sơn, P. 2, Quận Tân Bình, TP. HCM",,,,yes,no,yes,30.000 -80.000,7.3,6.8,7.3,7.2,45,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-tan-son-nhat
25,Gà Rán & Burger McDonald’s Hoang Dieu,10.7602340000000,106.6989880000000,"Chung Cư H3, 384 Hoàng Diệu, P. 6, Quận 4, TP. HCM",,,,no,no,yes,30.000 -100.000,7.1,6.7,6.8,6.8,40,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-hoang-dieu
25,Gà Rán & Burger McDonald’s Satra Pham Hung,10.7337389000000,106.6746551000000,"Tầng Trệt, TTTM Satra Phạm Hùng, C6/27 Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM",,,,no,no,yes,50.000 -200.000,7.1,6.9,7.2,7.0,13,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-satra-pham-hung
25,Gà Rán & Burger McDonald’s Au Co,10.7886490000000,106.6405721000000,"683 Âu Cơ, P. Tân Thành, Quận Tân Phú, TP. HCM",,,,no,no,yes,50.000 -120.000,7.0,6.8,7.2,6.9,26,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-au-co
25,McDonald’s Hong Bang,10.7543848000000,106.6562814000000,"Tầng Trệt, The Garden Mall, 190 Hồng Bàng, P. 12, Quận 5, TP. HCM",,,,no,no,yes,25.000 -100.000,6.9,7.3,7.5,7.2,26,https://www.foody.vn/ho-chi-minh/mcdonald-s-hong-bang
25,Gà Rán & Burger McDonald’s Celadon AEON Tan Phu,10.8018920000000,106.6180290000000,"G28, Tầng Trệt AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",,,,no,no,yes,30.000 -300.000,6.8,6.0,6.3,6.4,11,https://www.foody.vn/ho-chi-minh/ga-ran-burger-mcdonald-s-celadon-aeon-tan-phu
26,Sorrento Cafe - Cafe Lãng Mạn,10.7787924000000,106.6745695000000,"91/6 Hòa Hưng, P.12, Quận 10, TP. HCM",,,,no,no,yes,25.000 -55.000,7.1,6.9,8.2,7.2,120,https://www.foody.vn/ho-chi-minh/sorrento-cafe
26,Miền Đồng Thảo Cafe,10.7974030000000,106.6751650000000,"221A Nguyễn Trọng Tuyển, P. 8, Quận Phú Nhuận, TP. HCM",,,,no,no,yes,20.000 -55.000,6.6,6.4,8.0,6.8,227,https://www.foody.vn/ho-chi-minh/mien-dong-thao-cafe
26,Thềm Xưa Cafe - Nguyễn Cảnh Chân,10.7602660000000,106.6857110000000,"371D1 Nguyễn Cảnh Chân, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,,,no,no,yes,22.000 -47.000,6.6,6.9,7.6,7.0,46,https://www.foody.vn/ho-chi-minh/them-xua-ca-phe-san-vuon
26,Du Miên Garden Cafe - Phan Văn Trị,10.8320309278837,106.6739872097969,"7 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",,,,no,no,yes,40.000 -88.000,6.5,6.4,8.4,6.9,523,https://www.foody.vn/ho-chi-minh/du-mien-garden-cafe
27,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Nguyễn Thị Nghĩa",10.7703790000000,106.6938970000000,"16 Nguyễn Thị Nghĩa, P. Bến Thành, Quận 1, TP. HCM",,,,yes,yes,yes,80.000 -695.000,8.0,7.9,7.7,7.7,135,https://www.foody.vn/ho-chi-minh/al-frescos-nguyen-thi-nghia
27,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Mạc Đĩnh Chi",10.7848050000000,106.6991840000000,"31 Bis Mạc Đĩnh Chi, Quận 1, TP. HCM",,,,yes,yes,yes,80.000 -695.000,7.8,7.5,7.4,7.4,247,https://www.foody.vn/ho-chi-minh/al-fresco-s-mac-dinh-chi
27,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Xuân Thủy",10.8036140000000,106.7347630000000,"92 Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",,,,yes,yes,yes,80.000 -695.000,7.6,7.1,7.7,7.3,66,https://www.foody.vn/ho-chi-minh/al-fresco-s-xuan-thuy
27,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Nguyễn Đức Cảnh",10.7258850000000,106.7088280000000,"105 Nguyễn Đức Cảnh, Khu Phố Parkview III9-2, P. Tân Phong, Quận 7, TP. HCM",,,,yes,yes,yes,80.000 -695.000,7.6,7.2,7.4,7.1,48,https://www.foody.vn/ho-chi-minh/al-fresco-s-pizza-my-y-suon-steak-bo-bit-tet-nguyen-duc-canh
27,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Cộng Hòa",10.8014120000000,106.6522370000000,"111 Cộng Hòa, Quận Tân Bình, TP. HCM",,,,yes,yes,yes,80.000 -695.000,7.9,7.4,7.6,7.5,121,https://www.foody.vn/ho-chi-minh/al-fresco-s-cong-hoa
27,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Phan Xích Long",10.7991003000000,106.6863011000000,"199 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",,,,yes,no,yes,80.000 -695.000,7.6,7.3,7.4,7.2,64,https://www.foody.vn/ho-chi-minh/al-fresco-s-phan-xich-long
27,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Vạn Hạnh Mall",10.7707150000000,106.6696620000000,"10 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",,,,no,yes,yes,80.000 -695.000,7.3,7.5,7.5,7.2,13,https://www.foody.vn/ho-chi-minh/al-fresco-s-van-hanh-mall
27,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Aeon Mall Tân Phú",10.8009520000000,106.6172570000000,"T27 Tầng 3, Aeon Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",,,,yes,yes,yes,80.000 -695.000,8.0,9.0,7.0,8.0,1,https://www.foody.vn/ho-chi-minh/al-fresco-s-aeon-mall-tan-phu
27,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Aeon Mall Bình Tân",10.7429289000000,106.6119202000000,"T1 Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",,,,yes,no,yes,80.000 -695.000,0.0,0.0,0.0,_._,0,https://www.foody.vn/ho-chi-minh/al-fresco-s-pizza-my-y-suon-steak-bo-bit-tet-aeon-mall-binh-tan
28,Papas' Chicken - Phú Mỹ Hưng,10.7307219000000,106.7086755000000,"S37-1 Hưng Vượng 2, Bùi Bằng Đoàn, P. Tân Phong, Quận 7, TP. HCM",,,,no,yes,yes,100.000 -165.000,7.7,6.5,6.9,7.0,536,https://www.foody.vn/ho-chi-minh/papa-s-chicken
29,Chài Village - Sushi & Hải Sản Tươi Sống - Saigon House,10.7732130000000,106.7041830000000,"Tầng 3 Saigon House, 77 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",,,,no,yes,yes,50.000 -500.000,9.7,9.7,9.7,9.7,"1,083",https://www.foody.vn/ho-chi-minh/chai-village-sushi-hai-san-tuoi-song-saigon-house
30,Pizza Hut - Trương Định,10.7768400000000,106.6905500000000,"61 Trương Định, Quận 3, TP. HCM",,,,yes,yes,yes,150.000 -330.000,7.1,7.0,7.3,7.1,214,https://www.foody.vn/ho-chi-minh/pizza-hut-truong-dinh
30,Pizza Hut - Phan Xích Long,10.7972120000000,106.6907190000000,"93 Phan Xich Long, P. 2, Quận Phú Nhuận, TP. HCM",,,,yes,yes,yes,150.000 -330.000,7.3,6.9,6.9,7.0,198,https://www.foody.vn/ho-chi-minh/pizza-hut-phan-xich-long
30,Pizza Hut - Crescent Mall,10.7286720119973,106.7181351958007,"Tầng 5 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",,,,yes,yes,yes,200.000 -330.000,7.2,7.1,7.3,7.1,105,https://www.foody.vn/ho-chi-minh/pizza-hut-crescent-mall-ton-dat-tien
30,Pizza Hut - Vincom Maximark Cộng Hoà,10.8000790000000,106.6584010000000,"Vincom Maximark Cộng Hoà, 15 – 17 Cộng Hòa, Quận Tân Bình, TP. HCM",,,,yes,yes,yes,200.000 -330.000,7.2,7.4,7.6,7.3,107,https://www.foody.vn/ho-chi-minh/pizza-hut-maximark-cong-hoa
30,Pizza Hut - Nguyễn Trãi,10.7563290000000,106.6761300000000,"264-266 Nguyễn Trãi, Quận 5, TP. HCM",,,,yes,yes,yes,150.000 -330.000,7.5,7.1,7.3,7.3,290,https://www.foody.vn/ho-chi-minh/pizza-hut-nguyen-trai
30,Pizza Hut - Parkson CT Plaza,10.8129150000000,106.6652300000000,"Tầng Hầm B1 Parkson CT Plaza, 60A Trường Sơn, p. 2, Quận Tân Bình, TP. HCM",,,,yes,yes,yes,200.000 -330.000,7.6,7.6,7.3,7.3,30,https://www.foody.vn/ho-chi-minh/pizza-hut-food-court-parkson-ct-plaza
30,Pizza Hut - Vincom Maximark 3 Tháng 2,10.7766290000000,106.6805990000000,"Tầng 3, Vincom Maximark, 3 Đường 3 Tháng 2, Quận 10, TP. HCM",,,,yes,yes,yes,150.000 -330.000,7.2,7.4,7.6,7.3,50,https://www.foody.vn/ho-chi-minh/pizza-hut-maximark-3-thang-2
30,Pizza Hut - Etown Cộng Hoà,10.8018940000000,106.6457380000000,"364 Cộng Hòa, Quận Tân Bình, TP. HCM",,,,yes,yes,yes,200.000 -330.000,6.1,0.0,6.1,6.0,9,https://www.foody.vn/ho-chi-minh/pizza-hut-etown-cong-hoa
30,Pizza Hut - Lotte Mart Nam Sài Gòn,10.7411300000000,106.7013750000000,"Tầng Trệt Lotte Mart Nguyễn Hữu Thọ, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",,,,yes,yes,yes,10.000 -330.000,7.4,7.4,7.6,7.3,146,https://www.foody.vn/ho-chi-minh/pizza-hut-lotte-mart-nam-sai-gon
30,Pizza Hut - Trần Hưng Đạo,10.7667010000000,106.6941550000000,"38A Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,,,yes,no,no,59.000 -164.000,6.4,6.4,6.4,6.6,70,https://www.foody.vn/ho-chi-minh/pizza-hut-tran-hung-dao
30,Pizza Hut - Pandora City,10.8064000000000,106.6348330000000,"Tầng 4 Pandora City, 1/1 Trường Chinh, P. Tây Thạnh, Quận Tân Phú, TP. HCM",,,,yes,yes,yes,120.000 -330.000,7.5,7.2,7.6,7.3,102,https://www.foody.vn/ho-chi-minh/pizza-hut-pandora-city
30,Pizza Hut - Nguyễn Tri Phương,10.7634750000000,106.6679440000000,"397 Nguyễn Tri Phương, Quận 10, TP. HCM",,,,yes,no,yes,100.000 -220.000,6.9,6.4,6.4,6.6,56,https://www.foody.vn/ho-chi-minh/pizza-hut-nguyen-tri-phuong
30,,null,null,,,,,yes,yes,yes,,0.0,0.0,0.0,,,https://www.foody.vn/thuong-hieu/%7B%7BModel.Url%7D%7D
31,The Pizza Company - Nguyễn Thị Minh Khai,10.7659442000000,106.6821734000000,"506 - 508 Nguyễn Thị Minh Khai, P. 2, Quận 3, TP. HCM",,,,yes,no,yes,100.000 -250.000,7.6,7.1,7.6,7.4,577,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
31,The Pizza Company - Lê Đại Hành,10.7688870000000,106.6525640000000,"Lô 4, Khu B, Căn số 7, Chung cư Phú Thọ, Lê Đại Hành, P. 15, Quận 11, TP. HCM",,,,no,yes,yes,100.000 -250.000,7.7,7.0,7.5,7.3,127,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
31,The Pizza Company - Lê Văn Sỹ,10.7879340000000,106.6774340000000,"333 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM",,,,yes,no,yes,100.000 -250.000,7.2,6.9,7.3,7.1,144,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
31,The Pizza Company - Nguyễn Thái Học,10.7665700000000,106.6959560000000,"105 - 107 Nguyễn Thái Học, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,,,yes,no,yes,100.000 -250.000,7.6,7.2,7.3,7.3,184,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
31,The Pizza Company - Phan Xích Long,10.8011938000000,106.6831597000000,"355 Phan xích Long, P. 1, Quận Phú Nhuận, TP. HCM",,,,yes,no,yes,100.000 -250.000,7.5,6.9,7.4,7.3,192,https://www.foody.vn/ho-chi-minh/the-pizza-company-phan-xich-long
31,The Pizza Company - Vincom Mega Mall Thảo Điền,10.8021232000000,106.7407316000000,"Tầng 5, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",,,,no,yes,yes,50.000 -200.000,7.7,7.2,7.6,7.4,63,https://www.foody.vn/ho-chi-minh/the-pizza-company-vincom-thao-dien
31,The Pizza Company - Bàu Cát,10.7919324000000,106.6439062000000,"207-209 Bàu Cát, P. 13, Quận Tân Bình, TP. HCM",,,,no,no,yes,100.000 -300.000,7.6,7.6,7.8,7.6,55,https://www.foody.vn/ho-chi-minh/the-pizza-company-bau-cat
31,The Pizza Company - Võ Văn Ngân,10.8512140000000,106.7559430000000,"26 - 28 - 30 Võ Văn Ngân, P. Trường Thọ, Tp. Thủ Đức, TP. HCM",,,,no,no,yes,90.000 -150.000,7.2,6.8,7.2,7.0,64,https://www.foody.vn/ho-chi-minh/the-pizza-company-vo-van-ngan
31,The Pizza Company - Nguyễn Ảnh Thủ,10.8641579000000,106.6129948000000,"75/3 - 75/4 Nguyễn Ảnh Thủ, Ấp Vạn Thạnh, Xã Trung Chánh, Huyện Hóc Môn, TP. HCM",,,,yes,yes,yes,50.000 -200.000,7.3,7.4,7.2,7.2,22,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-anh-thu
31,The Pizza Company - Nguyễn Sơn,10.7839037000000,106.6228618000000,"303F Nguyễn Sơn, P. Phú Thạnh, Quận Tân Phú, TP. HCM",,,,yes,no,yes,100.000 -250.000,6.9,7.9,7.5,7.3,13,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-son
31,The Pizza Company - Hậu Giang,10.7495140000000,106.6454020000000,"167 Hậu Giang, P. 5, Quận 6, TP. HCM",,,,yes,no,yes,100.000 -250.000,6.8,7.0,7.0,7.0,41,https://www.foody.vn/ho-chi-minh/the-pizza-company-hau-giang
31,The Pizza Company - Tân Sơn Nhì,10.7935139000000,106.6285298000000,"456A Tân Sơn Nhì, P. Tân Quý, Quận Tân Phú, TP. HCM",,,,no,no,yes,100.000 -300.000,7.5,7.0,7.9,7.5,16,https://www.foody.vn/ho-chi-minh/the-pizza-company-tan-son-nhi
32,Sushi Tei - Cao Thắng,10.7692610000000,106.6833160000000,"26 Cao Thắng, P. 5, Quận 3, TP. HCM",,,,no,yes,yes,40.000 -500.000,9.7,9.7,9.7,9.7,585,https://www.foody.vn/ho-chi-minh/sushi-tei-cao-thang
32,Sushi Tei - Nguyễn Thị Minh Khai,10.7892281000000,106.7040910000000,"5A Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",,,,no,no,no,250.000 -500.000,10.0,9.9,9.9,9.9,540,https://www.foody.vn/ho-chi-minh/sushi-tei-nguyen-thi-minh-khai
33,Jumbo Seafood - Trần Hưng Đạo,10.7693680499605,106.6960531969443,"6 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,,,no,no,no,0.100 -1.500.000,9.7,9.7,9.7,9.7,835,https://www.foody.vn/ho-chi-minh/jumbo-seafood-tran-hung-dao
34,Fly Cupcake Tú Xương,10.7822570000000,106.6881680000000,"25B Tú Xương, P. 7, Quận 3, TP. HCM",,,,yes,yes,yes,40.000 -115.000,6.9,6.6,8.1,7.0,471,https://www.foody.vn/ho-chi-minh/fly-cupcake-tu-xuong
34,Fly Cupcake - Phạm Ngọc Thạch,10.7816040000000,106.6970090000000,"6 Phạm Ngọc Thạch, P. 6, Quận 1, TP. HCM",,,,no,no,no,35.000 -65.000,6.9,6.9,7.6,7.1,97,https://www.foody.vn/ho-chi-minh/fly-cupcake-pham-ngoc-thach
34,Fly Cupcake Phạm Văn Đồng,10.8277190000000,106.7215390000000,"L5-21-24 TTTM Gigamall, 240-242 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",,,,no,no,yes,40.000 -115.000,0.0,0.0,0.0,_._,0,https://www.foody.vn/ho-chi-minh/fly-cupcake-pham-van-dong
35,Cơm Tấm Ba Ghiền Không Chi Nhánh - 84 Đặng Văn Ngữ,10.7944100000000,106.6694100000000,"84 Đặng Văn Ngữ, P. 10, Quận Phú Nhuận, TP. HCM",,,,no,no,no,40.000 -66.000,6.9,6.5,6.4,6.6,"1,567",https://www.foody.vn/ho-chi-minh/com-tam-ba-ghien-khong-chi-nhanh-84-dang-van-ngu
36,Chill Sky Bar - Rooftop AB Tower,10.7705370000000,106.6943050000000,"26 & 27th Floor Rooftop, AB Tower, 76A Lê Lai, Quận 1, TP. HCM",,,,no,yes,yes,200.000 -550.000,7.6,7.6,8.4,7.7,187,https://www.foody.vn/ho-chi-minh/chill-sky-bar
36,Sorae Restaurant - Lounge,10.7705370000000,106.6943050000000,"Tầng 24 - 25, AB Tower, 76A Lê Lai, Quận 1, TP. HCM",,,,no,yes,yes,300.000 -1.000.000,8.0,7.9,8.4,7.9,308,https://www.foody.vn/ho-chi-minh/nha-hang-sorae-sushi-sake-lounge
36,The Saigon Cigar Club,10.7705450000000,106.6942820000000,"Tầng 25, AB Tower, 76A Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",,,,yes,yes,no,30.000 -1.000.000,8.2,8.7,9.1,8.3,9,https://www.foody.vn/ho-chi-minh/the-saigon-cigar-club
36,Vigor Dining,10.7705210000000,106.6943290000000,"Tầng 27 AB Tower (Bên Trong Chill Sky Bar), 76A Lê Lai, Quận 1, TP. HCM",,,,no,yes,yes,500.000 -1.500.000,8.0,7.7,8.2,7.8,63,https://www.foody.vn/ho-chi-minh/vigor-dining
37,,null,null,,,,,yes,yes,yes,,0.0,0.0,0.0,,,https://www.foody.vn/ho-chi-minh/the-deck-saigon
38,Dynasty House - HongKong Dimsum & Hotpot,10.7737228000000,106.7057982000000,"Tầng Trệt, 2-4-6 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",,,,yes,no,no,39.000 -2.990.000,9.8,9.7,9.8,9.8,"1,283",https://www.foody.vn/ho-chi-minh/dynasty-house-hongkong-dimsum-hotpot
39,Baoz Dimsum Restaurant - Nguyễn Tri Phương,10.7531391000000,106.6696119000000,"88 Nguyễn Tri Phương, P. 7, Quận 5, TP. HCM",,,,no,no,yes,50.000 -200.000,7.2,6.5,7.3,7.0,902,https://www.foody.vn/ho-chi-minh/baoz-dimsum-resraurant
39,Baoz Dimsum Restaurant - Lê Đại Hành,10.7651509000000,106.6548705000000,"299 Lê Đại Hành, P. 13, Quận 11, TP. HCM",,,,no,no,no,50.000 -200.000,0.0,0.0,0.0,1.8,2,https://www.foody.vn/ho-chi-minh/baoz-dimsum-restaurant-le-dai-hanh
39,Baoz Dimsum Restaurant  - The Garden Mall,10.7548057000000,106.6570051000000,"Tòa nhà The Garden Mall, 190 Hồng Bàng, P. 12, Quận 5, TP. HCM",,,,no,no,no,,0.0,0.0,0.0,_._,0,https://www.foody.vn/ho-chi-minh/baoz-dimsum-restaurant-the-garden-mall
40,Country House Cafe,10.8342770000000,106.6682350000000,"18C Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",,,,no,no,yes,25.000 -66.000,6.8,6.9,8.4,7.2,383,https://www.foody.vn/ho-chi-minh/country-house-cafe
41,Sushi Hokkaido Sachi 北海道サチ - Đông Du,10.7763400000000,106.7050760000000,"40 - 42 Đông Du, Quận 1, TP. HCM",,,,no,no,yes,150.000 -500.000,8.5,8.1,8.0,8.0,423,https://www.foody.vn/ho-chi-minh/sushi-hokkaido-sachi-dong-du
41,Sushi Hokkaido Sachi 北海道サチ - Nguyễn Trãi,10.7691630000000,106.6904850999999,"139A - B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",,,,no,yes,yes,150.000 -500.000,8.4,7.9,7.9,7.9,344,https://www.foody.vn/ho-chi-minh/sushi-hokkaido-sachi-nguyen-trai
41,Sushi Hokkaido Sachi 北海道サチ - Saigon Centre,10.7731890000000,106.7011240000000,"L5 - 17, Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",,,,no,yes,yes,150.000 -500.000,8.7,8.2,8.1,8.2,134,https://www.foody.vn/ho-chi-minh/sushi-hokkaido-sachi-saigon-centre
41,Sushi Hokkaido Sachi 北海道サチ - Nguyễn Đình Chiểu,10.7804880562930,106.6917223110795,"172H - 172Q Nguyễn Đình Chiểu, P. 6, Quận 3, TP. HCM",,,,no,yes,yes,150.000 -500.000,8.1,7.6,8.1,7.8,146,https://www.foody.vn/ho-chi-minh/sushi-hokkaido-sachi-nguyen-dinh-chieu
41,Sushi Hokkaido Sachi 北海道サチ - Pasteur,10.7782390000000,106.6983380000000,"180 - 180A Pasteur, P. Bến Nghé, Quận 1, TP. HCM",,,,no,yes,yes,150.000 -500.000,8.7,8.1,8.6,8.3,69,https://www.foody.vn/ho-chi-minh/sushi-hokkaido-sachi-pasteur
41,Sushi Hokkaido Sachi 北海道サチ - Phan Xích Long,10.7980560000000,106.6886680000000,"163 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",,,,no,no,yes,150.000 -500.000,8.5,7.6,8.2,8.0,63,https://www.foody.vn/ho-chi-minh/sushi-hokkaido-sachi-%E5%8C%97%E6%B5%B7%E9%81%93%E3%82%B5%E3%83%81-phan-xich-long
41,Sushi Hokkaido Sachi 北海道サチ - Vincom Center,10.7780190000000,106.7014960000000,"Tầng B3-07, Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",,,,no,yes,yes,150.000 -500.000,8.6,7.8,7.7,8.0,21,https://www.foody.vn/ho-chi-minh/sushi-hokkaido-vincom-center
41,Sushi Hokkaido Sachi 北海道サチ - Crescent Mall,10.7287420000000,106.7186850000000,"GF - 29B Crescent Mall, 101 Tôn Dật tiên, Quận 7, TP. HCM",,,,no,no,yes,150.000 -500.000,7.8,7.2,8.1,7.7,51,https://www.foody.vn/ho-chi-minh/sushi-hokkaido-sachi-%E5%8C%97%E6%B5%B7%E9%81%93%E3%82%B5%E3%83%81-crescent-mall
41,Sushi Hokkaido Sachi 北海道サチ - Estella Place,10.8019750000000,106.7484740000000,"Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",,,,no,yes,yes,150.000 -500.000,9.1,8.7,8.2,8.4,27,https://www.foody.vn/ho-chi-minh/sushi-hokkaido-sachi-estella-place
42,Texas Chicken - Phạm Thái Bường,10.7277566000000,106.7090473000000,"228 Phạm Thái Bường, Phú Mỹ Hưng, Quận 7, TP. HCM",,,,no,no,no,50.000 -220.000,7.8,7.0,7.3,7.3,139,https://www.foody.vn/ho-chi-minh/texas-chicken-pham-thai-buong
42,Texas Chicken - Phan Xích Long,10.7980360000000,106.6889070000000,"274 - 276 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM",,,,no,no,yes,50.000 -220.000,7.4,6.7,7.0,7.1,586,https://www.foody.vn/ho-chi-minh/texas-chicken-phan-xich-long
42,Texas Chicken - Nguyễn Văn Cừ,10.7618470000000,106.6829480000000,"217B Nguyễn Văn Cừ, Quận 5, TP. HCM",,,,no,no,yes,20.000 -275.000,7.3,6.6,7.2,7.0,389,https://www.foody.vn/ho-chi-minh/texas-chicken-nguyen-van-cu
42,Texas Chicken - Nguyễn Thái Học,10.7675525000000,106.6955649000000,"115 Nguyễn Thái Học, Quận 1, TP. HCM",,,,no,no,yes,30.000 -300.000,7.2,6.5,7.0,7.0,269,https://www.foody.vn/ho-chi-minh/texas-chicken-nguyen-thai-hoc
42,Texas Chicken - Hậu Giang,10.7498770000000,106.6435090000000,"176C-176D Hậu Giang, P. 6, Quận 6, TP. HCM",,,,no,no,no,50.000 -220.000,6.5,6.2,6.6,6.5,122,https://www.foody.vn/ho-chi-minh/texas-chicken-hau-giang
42,Texas Chicken - Quang Trung,10.8348719000000,106.6636871000000,"578 Quang Trung, P.11, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,50.000 -220.000,7.1,6.5,7.1,7.0,145,https://www.foody.vn/ho-chi-minh/texas-chicken-quang-trung
42,Texas Chicken - Sư Vạn Hạnh,10.7733956000000,106.6686922000000,"463 Sư Vạn Hạnh, Quận 10, TP. HCM",,,,yes,no,yes,20.000 -295.000,6.7,0.0,6.7,6.6,217,https://www.foody.vn/ho-chi-minh/texas-chicken-su-van-hanh
