Latitude,Longitude,Has_Online_delivery,Has_Table_booking,Has_Wifi,Min_Price,Max_Price,Avg_Price,Price_range,Style_American,Style_Asian,Style_Cambodian,Style_Chinese,Style_European,Style_Filipino,Style_French,Style_German,Style_International,Style_Italian,Style_Japanese,Style_Korean,Style_Malaysian,Style_Other,Style_Singaporean,Style_Spanish,Style_Taiwanese,Style_Thai,Style_Vietnamese,Cuisines_MainDish,Cuisines_Beverage,Cuisines_Dessert,Cuisines_Snack,Is_Vegetarian,Is_Healthy,Cuisines_VarietyScore,Type_Other,Type_buffet,Type_café/dessert,Type_khu ẩm thực,Type_nhà hàng,Type_nhà hàng sang trọng,Type_quán cơm văn phòng,Type_quán nhậu,Type_quán ăn,Type_shop online,Type_tiệm bánh,Type_ăn vặt/vỉa hè,Same_Min_Max,Avg_open_hour,Avg_close_hour,Is_open_after_22,Avg_open_duration,Is_open_weekend,preference_level
10.796485,106.66539,0,1,1,74375.0,315000.0,231875.0,277812.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,22.0,0,12.0,0,moderate
10.789988,106.64136,0,0,0,25000.0,50000.0,50000.0,37500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,18.833333333333332,0,12.333333333333332,1,high
10.846335,106.664635,0,0,1,35000.0,75000.0,72500.0,57500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,low
10.064275,105.76119,0,0,1,20000.0,30000.0,35000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,21.5,0,13.0,1,low
10.772255,106.65376,0,1,1,5000.0,10000.0,10000.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.0,18.0,0,9.0,1,low
10.75905,106.705765,1,0,1,5000.0,30000.0,20000.0,27500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,17.0,0,10.0,1,high
10.797845,106.74279,0,0,0,12000.0,30000.0,27000.0,24000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,21.0,0,14.0,1,low
10.858513,106.6092,0,0,0,30000.0,50000.0,55000.0,35000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,low
10.776298,106.704636,0,1,0,100000.0,220000.0,210000.0,170000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,23.0,1,15.0,1,moderate
10.825242,106.690254,0,0,1,50000.0,272500.0,186250.0,247500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.0,22.0,0,14.0,0,moderate
10.75698,106.68538,0,0,0,26000.0,202622.0,127311.0,189622.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,21.0,0,11.0,1,high
10.535147,107.3997,0,0,1,10000.0,40000.0,30000.0,35000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,23.0,1,15.0,1,moderate
10.94676,106.83026,1,0,1,40000.0,60000.0,70000.0,40000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.5,21.5,0,12.0,1,moderate
10.753204,106.614555,0,0,0,50000.0,132000.0,116000.0,107000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,22.5,1,6.5,1,low
10.748856,106.63716,0,1,1,7000.0,30000.0,22000.0,26500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,11.0,23.0,1,12.0,1,low
10.858519,106.579124,1,1,1,10000.0,20000.0,20000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,21.0,0,15.0,1,moderate
10.795724,106.69467,0,1,1,52500.0,110000.0,107500.0,83750.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,21.5,0,11.5,1,low
10.025631,105.77896,0,1,0,47500.0,125000.0,110000.0,101250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,22.0,0,15.0,1,high
10.768799,106.603035,1,0,1,20000.0,200000.0,120000.0,190000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,20.0,0,13.0,1,moderate
10.809723,106.67398,1,0,0,15000.0,251250.0,140625.0,243750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,22.0,0,13.0,1,moderate
10.5387125,107.4049,0,0,1,20000.0,60000.0,50000.0,50000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6.5,22.0,0,15.5,1,low
10.907712,106.701355,0,0,1,25000.0,45000.0,47500.0,32500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,21.5,0,12.5,1,moderate
10.810802,106.61131,0,0,0,57000.0,197500.0,155750.0,169000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,22.5,1,12.5,1,low
10.843675,106.76908,1,1,1,77500.0,220000.0,187500.0,181250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,23.0,1,14.0,1,low
10.799341,106.695656,1,1,1,15000.0,15000.0,22500.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.0,21.0,0,13.0,1,high
10.85385,106.6059,1,0,1,25000.0,40000.0,45000.0,27500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,22.0,0,16.0,1,moderate
10.845858,106.75046,0,0,0,50000.0,110000.0,105000.0,85000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,22.0,0,15.0,1,low
10.839512,106.66285,0,0,0,15000.0,60000.0,45000.0,52500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.0,22.0,0,14.0,0,low
10.820316,106.60868,0,1,1,20000.0,40000.0,40000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,10.0,21.0,0,11.0,1,moderate
10.738433,106.71226,0,0,1,19000.0,129000.0,83500.0,119500.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,21.5,0,12.0,1,low
10.81679,106.68855,0,1,1,15000.0,60000.0,45000.0,52500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,13.0,0,7.0,1,high
10.905122,106.75797,0,0,1,12000.0,25000.0,24500.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,22.0,0,15.0,1,moderate
10.789654,106.61796,1,1,0,8000.0,100000.0,58000.0,96000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,21.0,0,11.0,1,low
10.757561,106.68736,0,0,0,5000.0,99000.0,54500.0,96500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016666666666666666,23.98333333333333,1,23.966666666666665,1,low
10.779262,106.62086,0,0,0,19155.0,57618.0,47964.0,48040.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,high
10.796441,106.69024,0,0,1,19000.0,89000.0,63500.0,79500.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,21.5,0,12.0,1,low
10.859539,106.76236,0,0,1,12000.0,25000.0,24500.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,9.0,22.5,1,13.5,1,low
10.73181,106.700836,0,0,0,15000.0,45000.0,37500.0,37500.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,21.75,0,14.25,1,low
10.782275,106.632164,0,1,1,20000.0,25000.0,32500.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,21.0,0,15.0,1,moderate
10.854089,106.681,0,0,0,19083.0,109444.0,73805.0,99902.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,21.5,0,11.5,1,high
10.81886,106.7046,0,0,0,20000.0,40000.0,40000.0,30000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,19.0,0,10.0,1,low
10.86034,106.61042,1,0,1,30000.0,60000.0,60000.0,45000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,21.0,0,12.0,1,low
10.834085,106.66983,0,1,1,50000.0,200000.0,150000.0,175000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.0,22.0,0,14.0,0,low
10.903936,106.75588,0,0,1,20000.0,50000.0,45000.0,40000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,22.0,0,15.0,1,high
10.772559,106.65293,0,0,0,26250.0,141100.0,96800.0,127975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.5,23.0,1,6.5,1,high
10.992723,106.66334,0,0,0,10000.0,20000.0,20000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,moderate
10.036053,105.78234,1,0,0,13000.0,20000.0,23000.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,22.0,0,14.5,1,moderate
10.773898,106.62158,1,0,1,30000.0,88000.0,74000.0,73000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,22.0,0,13.5,1,moderate
10.817357,106.722496,0,0,1,40000.0,50000.0,65000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,21.0,0,12.0,1,low
10.957608,106.86083,0,1,1,52500.0,167500.0,136250.0,141250.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,23.0,1,16.5,1,moderate
10.861004,106.76096,0,0,0,22117.0,87734.0,65984.0,76675.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,22.0,0,15.0,1,high
10.769879,106.66463,0,0,0,20000.0,30000.0,35000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,20.0,0,11.5,1,low
10.797783,106.67396,0,0,1,25000.0,57000.0,53500.0,44500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,22.0,0,12.0,1,moderate
10.37109,105.441086,0,0,0,20000.0,50000.0,45000.0,40000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,20.0,0,6.0,1,high
10.77331,106.69823,0,0,1,30000.0,100000.0,80000.0,85000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.016666666666666666,23.98333333333333,1,23.966666666666665,1,low
10.865064,106.68395,0,0,1,12000.0,29000.0,26500.0,23000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,21.5,0,13.5,1,low
10.777355,106.75603,0,0,1,40000.0,60000.0,70000.0,40000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,22.0,0,12.0,1,moderate
10.8058815,106.68774,0,0,1,25000.0,50000.0,50000.0,37500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,22.0,0,5.0,1,low
10.79428,106.7081,0,0,0,15000.0,28000.0,29000.0,20500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,22.0,0,12.0,1,low
10.808286,106.662865,1,0,0,28738.0,118526.0,88001.0,104157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9.0,22.0,0,13.0,1,moderate
10.355824,107.07277,0,1,1,5000.0,20000.0,15000.0,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,21.0,0,5.0,1,moderate
10.813384,106.67874,0,1,1,30000.0,200000.0,130000.0,185000.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8.0,22.0,0,14.0,0,low
10.77335,106.622086,0,0,1,5000.0,50000.0,30000.0,47500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,22.5,1,6.5,1,moderate
10.827524,106.67657,0,0,0,24441.0,193412.0,121147.0,181191.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,21.5,0,12.5,1,moderate
10.739788,106.70367,0,0,0,3000.0,4000.0,5000.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,20.0,0,12.0,1,low
10.032318,105.787544,0,0,1,8000.0,15000.0,15500.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,23.0,1,17.0,1,moderate
10.755821,106.64663,1,0,0,16000.0,200500.0,116250.0,192500.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0,0.0,0,11.0,1,low
10.931651,106.71137,0,0,1,35000.0,100000.0,85000.0,82500.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,22.0,0,22.0,1,low
10.850037,106.796196,1,1,1,69500.0,150000.0,144500.0,115250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,23.0,1,6.0,1,low
10.79954,106.65831,0,0,0,30000.0,50000.0,55000.0,35000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,22.0,0,14.0,1,moderate
10.726788,106.70873,1,0,1,95000.0,165000.0,177500.0,117500.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,0.0,0,17.0,1,moderate
10.922357,106.64833,0,0,0,15000.0,25000.0,27500.0,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,18.0,0,12.0,1,high
10.888335,106.5912,1,1,1,10000.0,37000.0,28500.0,32000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,21.0,0,13.0,1,high
10.76109,106.65256,0,1,0,56250.0,200500.0,156500.0,172375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,23.0,1,16.0,1,low
10.801123,106.68383,0,0,1,25000.0,60000.0,55000.0,47500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,21.0,0,12.0,1,low
10.801851,106.74983,0,0,1,25000.0,85000.0,67500.0,72500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,21.0,0,12.0,1,moderate
10.772844,106.683655,0,0,0,20000.0,50000.0,45000.0,40000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,20.0,0,12.0,1,high
10.737879,106.725,0,0,0,35000.0,110000.0,90000.0,92500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,22.0,0,15.0,1,low
10.801523,106.74743,0,0,1,50000.0,100000.0,100000.0,75000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,21.0,0,12.0,1,moderate
10.966231,106.6705,0,0,0,15000.0,35000.0,32500.0,27500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,21.0,0,12.0,1,low
10.839201,106.64766,0,0,0,15000.0,45000.0,37500.0,37500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,16.5,22.0,0,5.5,1,low
10.832475,106.68016,1,1,1,8000.0,25000.0,20500.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,22.0,0,14.0,0,moderate
10.740173,106.69846,0,0,1,20000.0,400000.0,220000.0,390000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,17.0,23.0,1,6.0,1,low
10.784369,106.6817,0,0,0,25000.0,66000.0,58000.0,53500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,21.0,0,14.0,1,low
10.861784,106.617424,1,0,1,19000.0,69000.0,53500.0,59500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,21.5,0,11.5,1,low
10.808009,106.6734,0,0,0,28000.0,129000.0,92500.0,115000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,23.0,1,15.0,1,moderate
10.878874,106.63747,0,0,1,30000.0,60000.0,60000.0,45000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,23.0,1,13.0,1,low
10.644486,107.04376,0,0,1,15000.0,39000.0,34500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,22.0,0,15.0,1,high
10.798282,106.73876,0,0,1,15000.0,65000.0,47500.0,57500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,9.0,21.0,0,12.0,1,moderate
10.960963,106.85056,0,0,1,25000.0,57000.0,53500.0,44500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,22.0,0,13.0,1,low
10.841315,106.62998,0,1,1,20000.0,30000.0,35000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,23.0,1,7.0,1,low
10.8018,106.72929,0,0,0,10000.0,60000.0,40000.0,55000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,17.0,0,9.0,1,high
10.024586,105.774376,0,0,0,47500.0,125000.0,110000.0,101250.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,moderate
10.854287,106.65722,0,0,1,20250.0,101250.0,70875.0,91125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,21.0,0,15.0,1,high
10.768792,106.69506,0,0,1,50000.0,300000.0,200000.0,275000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,20.5,0,9.5,1,moderate
10.394032,105.425835,0,0,0,10000.0,20000.0,20000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,22.0,0,15.0,1,high
10.759816,106.64565,1,0,0,17409.0,59296.0,47057.0,50591.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,high
10.803303,106.62281,0,0,0,25000.0,30000.0,40000.0,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.5,23.0,1,15.5,1,high
10.77384,106.64841,0,0,0,25000.0,55000.0,52500.0,42500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,22.0,0,14.0,1,moderate
10.821553,106.68853,0,0,1,30000.0,45000.0,52500.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,22.0,0,14.0,1,high
10.78748,106.66316,1,0,1,39000.0,315000.0,196500.0,295500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,21.5,0,11.5,1,low
