Avg_open_duration,Avg_close_hour,Avg_open_hour,Cuisines_MainDish,Cuisines_Beverage,Cuisines_Dessert,Cuisines_Snack,Cuisines_VarietyScore,Min_Price,Max_Price,Price_range,Latitude,Longitude,Has_Online_delivery,Has_Table_booking,Has_Wifi,Style_American,Style_Asian,Style_Cambodian,Style_Chinese,Style_European,Style_Filipino,Style_French,Style_German,Style_International,Style_Italian,Style_Japanese,Style_Korean,Style_Malaysian,Style_Other,Style_Singaporean,Style_Spanish,Style_Taiwanese,Style_Thai,Style_Vietnamese,Is_Vegetarian,Is_Healthy,Type_Other,Type_buffet,Type_café/dessert,Type_khu ẩm thực,Type_nhà hàng,Type_nhà hàng sang trọng,Type_quán cơm văn phòng,Type_quán nhậu,Type_quán ăn,Type_shop online,Type_tiệm bánh,Type_ăn vặt/vỉa hè,Same_Min_Max,Is_open_after_22,Is_open_weekend,preference_level
0.0,-1.0,-0.3333333333333333,0.0,0.0,1.0,1.0,2.0,-0.5287058823529411,-0.4090909090909091,-0.3849499565056543,0.1719808423294017,0.7008712012452278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.3333333333333333,1.0,0.0,-0.3333333333333333,1.5,0.0,0.0,0.0,-0.5287058823529411,-0.2818181818181818,-0.2449681541399618,0.16787194158143448,0.6622663321898656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0,0.0,0.0,1.6666666666666667,0.5,0.0,3.0,2.0,-0.6463529411764706,0.3181818181818182,0.4249447571815664,0.16228955040537796,0.683934535233405,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.8536470588235294,0.8181818181818182,0.762400887884575,0.1429965519896631,0.8703527118311101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,1.0,0.0,1.4124705882352941,0.9090909090909091,0.8998830152080229,0.16399784646750482,0.6876256176990623,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
-0.3333333333333333,-1.5,-0.16666666666666666,-0.3333333333333333,0.0,2.0,0.0,0.0,-0.6463529411764706,2.1363636363636362,2.424684790977173,0.16701534023906173,0.6766392637480578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,1.7065882352941177,1.6590909090909092,1.6997790287262655,0.1671827193816262,0.681410847324436,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
-0.25,-0.25,0.16666666666666666,-0.3333333333333333,3.0,0.0,0.0,0.0,1.1183529411764705,0.13636363636363635,0.07499025126733525,0.16803789622065812,0.6894900488114502,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.0,-2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.7065882352941177,0.13636363636363635,0.02499675042244508,0.16419917627302927,0.6611457845344759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,-0.6666666666666666,-0.3333333333333333,1.0,0.0,0.0,0.0,0.5301176470588236,0.13636363636363635,0.12498375211222541,0.16433743223617825,0.6535331630725523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.3333333333333333,-7.0,-1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.41247058823529414,-0.19090909090909092,-0.22497075380200574,0.16395313289041302,0.6556167167878115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
-2.9404761904761902,-5.25,1.1904761904761905,1.3333333333333333,0.5,1.0,1.0,3.0,0.236,0.3181818181818182,0.34995450591423116,0.17950601864532412,0.7237884031251482,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.16666666666666666,-0.5,-0.3333333333333333,-0.3333333333333333,2.5,0.0,0.0,0.0,1.7065882352941177,1.2272727272727273,1.224840770699809,0.16694324454219345,0.6688339655146365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6666666666666666,1.0,-0.3333333333333333,-0.3333333333333333,2.5,0.0,0.0,0.0,0.236,-0.09090909090909091,-0.09998700168978032,0.17141056615856487,0.7290057878590943,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
0.6666666666666666,-0.5,-0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,-0.6463529411764706,-0.045454545454545456,0.02499675042244508,0.1711403062191521,0.6690077524065714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3333333333333333,1.0,0.0,0.0,0.0,1.0,5.0,2.0,1.647764705882353,0.5818181818181818,0.5199324087868578,0.16632113227755996,0.6593285781209914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
0.16666666666666666,-0.5,-0.3333333333333333,-0.3333333333333333,3.0,0.0,0.0,0.0,0.236,0.10909090909090909,0.1199844020277364,0.1656750408733535,0.6751582971906984,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,-0.6666666666666666,0.3333333333333333,0.5,0.0,4.0,2.0,0.5301176470588236,0.3181818181818182,0.32495775549178607,0.16478433058987185,0.6764503649524727,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
0.0,0.5,0.16666666666666666,-0.3333333333333333,2.5,0.0,0.0,0.0,0.41247058823529414,0.21818181818181817,0.22497075380200574,0.16498914251467411,0.6649010925906325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.1183529411764705,0.13636363636363635,0.07499025126733525,0.17064236316240688,0.6635145754310656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4712941176470588,0.5,0.5299311089558357,0.17491215364882962,0.7104393030390028,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0.6666666666666666,0.0,-0.6666666666666666,-0.3333333333333333,2.5,0.0,0.0,0.0,-0.05811764705882353,-0.13636363636363635,-0.12498375211222541,0.1662059849241646,0.677519532135463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
