RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
11,Hương Huế - Bún Bò Huế,10.704482,106.732637,"167A Phạm Hữu Lầu, Quận 7, TP. HCM",Quán ăn,"Bún ,  Món nước ,  Miến",,,,,,,,"Món Huế ,  Món Miền Trung",no,no,no,15.000 - 30.000,7.9,7.4,6.6,4.5,0.0
12,"Phở Bò, Bò Kho & Bún Bò Huế - Trần Hưng Đạo",10.7563867,106.68426,"394 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",Quán ăn,Cơm,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
13,Bún Bò Huế Tràng Tiền,10.797597,106.643597,"8 Nguyễn Hồng Đào, P. 13, Tân Bình, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Món nước",06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,Hà Nội,no,no,no,25.000 - 35.000,10.0,10.0,10.0,4.5,5.0
14,Bún Bò Huế Bảo Châu - Bún Bò Huế,10.8360741,106.77788,"82 Đường 10, P. Tăng Nhơn Phú B, Thành Phố Thủ Đức, TP. HCM",Quán ăn,Bún,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,35.000 - 200.000,0.0,0.0,0.0,4.5,0.0
15,Bún Bò Huế O Hương - Bàn Cờ,10.7714498,106.6785545,"121 Bàn Cờ, P. 3, Quận 3, TP. HCM",Quán ăn,"Thịt Bò ,  Bún",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
16,Bún Bò Huế O Hương - Bàn Cờ,10.7714498,106.6785545,"121 Bàn Cờ, P. 3, Quận 3, TP. HCM",Quán ăn,"Thịt Bò ,  Bún",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
17,Quán Bún Bò Huế Ngõ Xưa - Nguyễn Thiện Thuật,10.768541,106.678087,"Số 16 Lô E Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",Quán ăn,Bún,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
18,Bún Bò Huế 14B,10.759552,106.697575,"14B Đường Số 46, P. 5, Quận 4, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Món nước ,  Bánh - Kẹo ,  Bánh bèo",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,,Món Việt,no,no,no,15.000 - 50.000,8.5,8.4,8.1,4.5,4.5
19,Mệ Ơi - Bún Bò Huế,10.7953022,106.6635805,"5 Ngô Thị Thu Minh, P. 3, Tân Bình, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Món nước ,  Bánh - Kẹo ,  Bánh bèo",06:45 - 13:00,16:30 - 22:00,06:45 - 13:00,16:30 - 22:00,06:45 - 13:00,16:30 - 22:00,06:45 - 13:00,"Món Huế ,  Món Miền Trung",no,no,no,7.000 - 50.000,7.9,7.9,6.3,4.5,4.7
20,Bún Bò Huế Phương Linh,10.742699,106.7138388,"53D Mai Văn Vĩnh, Quận 7, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Món nước",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,"Món Huế ,  Món Miền Trung",no,no,no,35.000 - 35.000,3.8,3.2,3.2,3.5,3.6
21,Bún Bò iMOM - Bún Bò Huế - 36 Trịnh Đình Thảo,10.7736057,106.6356037,"Tầng Trệt, Tháp A, Tòa Nhà Lotus Garden, 36 Trịnh Đình Thảo, P. Hòa Thạnh, Tân Phú, TP. HCM",Quán ăn,Bún,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,Món Việt,yes,no,no,0 - 0,10.0,10.0,8.5,4.5,5.0
22,Thiên Thảo Bún Bò Huế - Bún Bò Huế - Đông Hưng Thuận 11,10.8438718,106.6298239,"65 Đông Hưng Thuận 11, P. Đông Hưng Thuận, Quận 12, TP. HCM",Quán ăn,Bún,05:30 - 12:30,05:30 - 12:30,05:30 - 12:30,05:30 - 12:30,05:30 - 12:30,05:30 - 12:30,05:30 - 12:30,Món Việt,no,no,no,0 - 0,0.0,0.0,0.0,5.0,0.0
23,Bún Bò Huế Thiên Vân - Phở Bò - Đường Tân Thới Nhất 11,10.83689,106.61776,"Số 24 Tân Thới Nhất 11, Khu Phố 1, Quận 12, TP. HCM",Quán ăn,"Bún ,  Miến",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt ,  Món Miền Nam",no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
24,Kim Hương - Bún Bò Huế - Nguyễn Xí,10.814604,106.708438,"172 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",Quán ăn,"Bún ,  Món nước ,  Lẩu",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Huế ,  Món Miền Trung",no,no,no,25.000 - 50.000,6.5,6.3,6.5,4.5,5.0
25,Bún Bò Huế O Vân - Nguyễn Khuyến,10.810573,106.699738,"101/14 Nguyễn Khuyến, Bình Thạnh, TP. HCM",Quán ăn,Bún,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
27,Dì Bảy - Bún Mắm & Bún Bò Huế - Tạ Quang Bửu,10.744426,106.68569,"57 - 59 Đường Tạ Quang Bửu, P. 2, Quận 8, TP. HCM",Quán ăn,Bún,06:00 - 23:30,06:00 - 23:30,06:00 - 23:30,06:00 - 23:30,06:00 - 23:30,06:00 - 23:30,06:00 - 23:30,,no,no,no,6.000 - 85.000,0.0,0.0,0.0,4.5,0.0
28,Bún Bò Huế Đồng Gia - Thạnh Xuân,10.8896958,106.6843506,"18 Thạnh Xuân 43, P. Thạnh Xuân, Quận 12, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Cơm",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
29,O Hè - Bún Bò Huế,10.78611,106.678014,"315/30 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM",Quán ăn,"Bún ,  Món nước",06:30 - 12:30,06:30 - 12:30,06:30 - 12:30,06:30 - 12:30,06:30 - 12:30,06:30 - 12:30,06:30 - 12:30,"Món Huế ,  Món Miền Trung",no,no,no,45.000 - 50.000,9.0,8.0,7.0,4.5,4.4
30,Bún Bò Huế O Hương - Phan Văn Trị,10.7562579,106.6780605,"003 Lô A, Chung Cư Phan Văn Trị, Lê Hồng Phong, P. 2, Quận 5, TP. HCM",Quán ăn,"Thịt Bò ,  Bún",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
31,Bún Bò Huế Minh Sơn - Bún Mắm,10.7436366,106.672168,"889 Phạm Thế Hiển, P. 4, Quận 8, TP. HCM",Quán ăn,Bún,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,0.0,0.0
32,Bún Bò Huế Út Châu - Bún Bò Huế Đặc Biệt - Nguyễn Thị Minh Khai,10.7668323,106.6820026,"492/7 Nguyễn Thị Minh Khai, P.2, Quận 3, TP. HCM",Quán ăn,"Thịt Bò ,  Bún",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
33,Bún Bò Huế Phú Xuân,10.796886,106.732597,"8 Đường Số 2, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",Quán ăn,Bún,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
34,O Xuân - Bún Bò Huế - Thích Quảng Đức,10.8092066,106.6820966,"120/98/80 Thích Quảng Đức, P. 5, Phú Nhuận, TP. HCM",Quán ăn,"Bún ,  Miến",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
35,Bún Bò Huế A Út,10.7942223,106.7044085,"129 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",Quán ăn,Bún,07:00 - 13:00,16:00 - 23:00,07:00 - 13:00,16:00 - 23:00,07:00 - 13:00,16:00 - 23:00,07:00 - 13:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
36,Bún Bò Huế Đông Ba - Since 1998,10.787104,106.696401,"207B Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Thịt Heo ,  Món nước ,  Món Huế",06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,"Món Việt ,  Món Huế ,  Món Miền Trung",yes,yes,no,38.000 - 55.000,5.8,4.9,5.7,4.5,0.2
37,"Bún Bò Huế, Phở Bò & Bún Mắm Miền Tây - An Coffee And Food",10.7640631,106.6889856,"168/2 Nguyễn Cư Trinh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Quán ăn,"Phở ,  Bún ,  Miến",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,0.0,0.0
38,Bún Bò Huế & Bún Mọc Bình Hưng - Quốc Lộ 50,10.72771,106.655949,"510 Quốc Lộ 50, X. Bình Hưng, Bình Chánh, TP. HCM",Quán ăn,Bún,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
39,Bún Bò Huế Hoàng Hạnh,10.8251684,106.6188246,"1/8/67/4D Đường Tân Thới Nhất 22, Khu Phố 7, P. Đông Hưng Thuận, Quận 12, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Miến",07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
40,Bún Bò Huế - Bún Bắp Bò - Cô Hai,10.8599171,106.7619785,"38 Hoàng Diệu 2, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",Quán ăn,Bún,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,3.5,0.0
41,BÚN BÒ HUẾ NAM GIAO,10.714023,106.739067,"Số 37 Hoàng Quốc Việt, Khu Phố 4, Quận 7, TP. HCM",Quán ăn,Bún,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
42,Bún Bò Huế Đông Ba - Hòa Hưng,10.779187,106.674397,"93 Hòa Hưng, P. 12, Quận 10, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Mì ,  Món nước ,  Món Huế",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,Món Việt,no,no,no,8.000 - 45.000,0.0,0.0,0.0,4.5,0.0
43,Bún Bò Huế & Bánh Bèo Huế - Hoàng Hoa Thám,10.805521,106.691194,"26A Hoàng Hoa Thám, P. 7, Bình Thạnh, TP. HCM",Quán ăn,"Bún ,  Món nước ,  Bánh - Kẹo ,  Bánh bèo ,  Cơm ,  Bánh xèo",06:30 - 14:00,16:00 - 21:00,06:30 - 14:00,16:00 - 21:00,06:30 - 14:00,16:00 - 21:00,06:30 - 14:00,Món Huế,no,no,no,30.000 - 50.000,5.6,5.0,5.2,4.5,4.8
44,Bún Bò Huế Lê Xuân - Bún Bò Huế - Trần Nhân Tôn,10.7666164,106.6740556,"170B Trần Nhân Tôn, P. 2, Quận 10, TP. HCM",Quán ăn,Bún,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,"Món Việt ,  Món Bắc ,  Món Miền Trung ,  Món Miền Nam ,  Tây Nguyên",yes,yes,no,0 - 0,0.0,0.0,0.0,4.5,0.0
45,Bún Bò Huế Tú Huyền,10.823143,106.67645,"109/19 Nguyễn Văn Công, P. 3, Gò Vấp, TP. HCM",Quán ăn,"Thịt Bò ,  Bún",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,,no,no,no,33.000 - 55.000,8.0,7.5,7.0,4.0,4.4
46,Nhân Trí - Bún Bò Huế,10.7819681,106.656215,"Số 5 Đường Đất Thánh, P. 6, Quận 10, TP. HCM",Quán ăn,"Phở ,  Trà ,  Thịt Heo ,  Bún ,  Thịt Bò ,  Hủ tiếu ,  Món nước ,  Thức uống ,  Nước ngọt",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,Món Miền Trung,no,no,no,20.000 - 55.000,4.6,5.2,5.2,4.5,0.2
47,Bún Bò Huế O.Ty,10.79671,106.692626,"42 Đường 11 Miếu Nổi, Bình Thạnh, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Món nước",06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,Món Việt,no,no,no,35.000 - 45.000,6.0,5.3,5.0,4.5,4.1
48,Bún Bò Huế 63,10.7939289,106.68883,"10 Trần Quý Khoách, P. Tân Định, Quận 1, TP. HCM",Quán ăn,Bún,06:00 - 20:30,06:00 - 20:30,06:00 - 20:30,06:00 - 20:30,06:00 - 20:30,06:00 - 20:30,06:00 - 20:30,,no,no,no,20.000 - 100.000,0.0,0.0,0.0,4.5,0.0
49,"Lax - Phở Bò, Bún Bò Huế & Nui",10.77086,106.693588,"Tầng 1, 26 Nguyễn Thị Nghĩa, P. Bến Thành, Quận 1, TP. HCM",Quán ăn,"Phở ,  Bún ,  Món nước ,  Miến ,  Món Huế ,  Cơm văn phòng ,  Cơm",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,Món Việt,no,no,no,35.000 - 45.000,0.0,0.0,0.0,4.5,0.0
50,Bún Bò Huế Ruốc - Sư Vạn Hạnh,10.7721254,106.6695851,"740/18 Sư Vạn Hạnh , Quận 10, TP. HCM",Quán ăn,"Thịt Bò ,  Bún",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,Món Việt,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
52,Bún Bò Huế & Bún Mọc Ri Rin,10.7871102,106.6390431,"44 Tân Thành, P. Tân Thành, Tân Phú, TP. HCM",Quán ăn,"Thịt Bò ,  Bún",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,40.000 - 100.000,0.0,0.0,0.0,4.5,0.0
53,Bún Bò Huế Nhung,10.8131618,106.6696997,"94A Hồng Hà, P. 2, Tân Bình, TP. HCM",Quán ăn,"Bún ,  Món nước",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,Món Việt,no,no,no,15.000 - 120.000,5.0,5.0,5.0,4.5,3.8
54,Bún Bò Huế Đông Ba - Cao Lỗ,10.7383765,106.678919,"39A Cao Lỗ, P.4, Quận 8, TP. HCM",Quán ăn,Bún,06:30 - 20:30,06:30 - 20:30,06:30 - 20:30,06:30 - 20:30,06:30 - 20:30,06:30 - 20:30,06:30 - 20:30,,no,no,no,50.000 - 100.000,0.0,0.0,0.0,4.5,0.0
55,"Quán 309 - Bún Bò Huế, Bò Kho & Phở",10.7581251,106.670396,"309 Hùng Vương, P. 9, Quận 5, TP. HCM",Quán ăn,"Phở ,  Bún ,  Miến",06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,,no,no,no,40.000 - 50.000,0.0,0.0,0.0,4.5,0.0
56,Bún Bò Huế O Nhỏ 2 Online,10.747916,106.632673,"710/65/9 Hậu Giang, P. 12, Quận 6, TP. HCM",Shop Online,"Thịt Bò ,  Bún",13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,Món Việt,yes,yes,yes,10.000 - 50.000,0.0,0.0,0.0,4.5,0.0
57,2 Chi - Bún Bò Huế & Bún Mắm Nêm,10.763534,106.667528,"275 Vĩnh Viễn, P. 5, Quận 10, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Hải sản ,  Món nước",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,Món Việt,no,no,no,30.000 - 299.000,7.4,8.2,7.6,4.5,4.4
58,Bún Bò Huế Linh Chi,10.8418195,106.6609376,"18 Nguyễn Văn Khối, P. 11, Gò Vấp, TP. HCM",Shop Online,"Ăn vặt - Ăn nhẹ ,  Nem",16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,Món Việt,yes,yes,yes,0 - 0,0.0,0.0,0.0,4.5,0.0
59,Bún Bò Huế O Nhỏ - Hậu Giang,10.747668,106.633112,"680 Hậu Giang, P. 12, Quận 6, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Món nước",06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,Món Việt,no,no,no,30.000 - 60.000,0.0,0.0,0.0,4.5,0.0
60,Bún Bò Huế Nhỏ Phương,10.817248,106.770415,"138 Đại Lộ 2, P. Phước Bình, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Ăn vặt - Ăn nhẹ ,  Nem",06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,,no,no,no,36.000 - 50.000,8.0,8.0,8.0,4.5,4.5
61,Gánh Huế - Bún Bò Huế,10.766279,106.628587,"111/4 Lý Thánh Tông, P. Tân Thới Hoà, Tân Phú, TP. HCM",Quán ăn,"Cơm Chiên ,  Bún ,  Bánh - Kẹo ,  Cơm",06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,,no,no,no,25.000 - 35.000,0.0,0.0,0.0,4.0,0.0
62,Phở Nị - Bò Kho & Bún Bò Huế,10.7459019,106.666535,"726 Hưng Phú, Quận 8, TP. HCM",Quán ăn,"Phở ,  Bò Kho ,  Bún ,  Thịt Bò ,  Món nước",06:45 - 23:59,06:45 - 23:59,06:45 - 23:59,06:45 - 23:59,06:45 - 23:59,06:45 - 23:59,06:45 - 23:59,Món Việt,no,no,no,35.000 - 45.000,7.0,6.0,6.0,4.5,3.9
63,"Trang Q8 - Bún Bò Huế, Phở & Bò Kho",10.744669,106.685684,"181/102 Âu Dương Lân, P. 2 (Đối Diện 55B Tạ Quang Bửu), Quận 8, TP. HCM",Quán ăn,"Phở ,  Bò Kho ,  Bún ,  Thịt Bò ,  Hủ tiếu ,  Món nước",06:00 - 15:00,06:00 - 15:00,06:00 - 15:00,06:00 - 15:00,06:00 - 15:00,06:00 - 15:00,06:00 - 15:00,Món Việt,no,no,no,35.000 - 70.000,0.0,0.0,0.0,4.5,0.0
64,BÚN BÒ HUẾ A MÀ NGON - PHỞ & BÒ KHO,10.8341631,106.679104,"40/21 Lê Thị Hồng, P. 17, Gò Vấp, TP. HCM",Quán ăn,"Phở ,  Bún",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,20.000 - 50.000,10.0,10.0,10.0,4.5,5.0
65,Bún Bò Huế Duyên Mai - Đường Tân Phú,10.7252801,106.728452,"E0.03 Tầng 1+2, số 22/3 Đường Tân Phú, Lô M8, Khu phố Phú Mỹ Hưng - Midtown, P. Tân Phú, Quận 7, TP. HCM",Quán ăn,Bún,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
66,Bún Bò Huế 148 - Đường 59,10.8545161,106.6514183,"148/8 Đường 59, P. 14, Gò Vấp, TP. HCM",Quán ăn,"Bún ,  Miến",06:00 - 12:30,06:00 - 12:30,06:00 - 12:30,06:00 - 12:30,06:00 - 12:30,06:00 - 12:30,06:00 - 12:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
