RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
11,Pizza Hut - Nguyễn Thị Minh Khai,10.7747669,106.689981,"224 Nguyễn Thị Minh Khai, P. 6, Quận 3, TP. HCM",Sang trọng,"Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,yes,yes,yes,10.000 - 500.000,0.0,0.0,0.0,4.5,0.0
12,Pizza Hut - Nguyễn Trãi,10.756329,106.67613,"264-266 Nguyễn Trãi, Quận 5, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Món Âu ,  Ý",yes,yes,yes,150.000 - 330.000,7.5,7.1,7.3,4.5,4.4
13,Pizza Hut - Hoàng Hoa Thám,10.797947,106.647094,"15D Hoàng Hoa Thám, P. 13, Tân Bình, TP. HCM",Nhà hàng,"Cơm Chiên ,  Pizza & Pasta ,  Salad ,  Cơm ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,"Mỹ ,  Châu Mỹ",yes,no,yes,29.000 - 419.000,9.0,9.3,7.3,4.5,4.8
14,Pizza Hut - Liberty D7,10.7383088,106.730121,"542A - 544 Huỳnh Tấn Phát, P. Bình Thuận, Quận 7, TP. HCM",Nhà hàng,"Món nước ,  Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Mỹ ,  Châu Mỹ",yes,no,yes,150.000 - 330.000,8.0,8.0,7.0,4.5,4.6
15,Pizza Hut - Cách Mạng Tháng 8,10.78748,106.66316,"731 Cách Mạng Tháng 8, P. 6, Tân Bình, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Salad ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Món Âu ,  Ý",yes,no,yes,39.000 - 350.000,6.4,6.2,6.6,4.5,0.2
16,Pizza Hut - Thống Nhất,10.845534,106.664866,"452 Thống Nhất, P. 16, Gò Vấp, TP. HCM",Nhà hàng,"Thịt Gà ,  Cơm Chiên ,  Món nước ,  Pizza & Pasta ,  Cơm ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Mỹ ,  Châu Mỹ",yes,no,yes,150.000 - 330.000,4.5,4.5,4.0,4.5,4.4
17,Pizza Hut - Lê Trọng Tấn,10.814837,106.60496,"702 – 702A Lê Trọng Tấn, P. Bình Hưng Hòa, Bình Tân, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Ăn vặt - Ăn nhẹ ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Mỹ ,  Châu Mỹ",no,no,yes,100.000 - 350.000,7.3,7.7,7.0,4.5,4.3
18,Pizza Hut - Nơ Trang Long,10.810083,106.695241,"130 Nơ Trang Long, P. 14, Bình Thạnh, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Cơm ,  Thức uống ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Món Âu ,  Ý",yes,no,yes,150.000 - 330.000,6.9,6.7,7.5,4.5,4.4
19,Pizza Hut - Tỉnh Lộ 10,10.7567415,106.6236069,"348 Tỉnh lộ 10, P. Bình Trị Đông, Bình Tân, TP. HCM",Nhà hàng,"Cơm Chiên ,  Bún ,  Mì ,  Món nước ,  Pizza & Pasta ,  Cơm ,  Fastfood - Thức ăn nhanh",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,"Mỹ ,  Châu Mỹ",yes,no,yes,150.000 - 330.000,8.0,8.0,7.0,4.5,4.4
20,Pizza Hut - Thiso Mall,10.7725586,106.722391,"B1-11, Tầng Hầm B1, Thiso Mall, Khu Cao Ốc Văn Phòng – Thương Mại – Dịch Vụ Tổng Hợp Lô 5.5, Số 8 - 10 Mai Chí Thọ, P. Thủ Thiêm, Thành Phố Thủ Đức, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,10.000 - 500.000,0.0,0.0,0.0,4.5,0.0
21,Domino’s Pizza - Nguyễn Duy Trinh,10.7884049,106.7582259,"101 - 103 Nguyễn Duy Trinh, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Món Việt,yes,no,yes,49.000 - 199.000,7.4,7.6,7.6,4.5,4.4
22,Pizza Hut - Phan Văn Hớn,10.836523,106.6035614,"31/3D Phan Văn Hớn, Ấp Tiền Lân, X. Bà Điểm, Hóc Môn, TP. HCM",Nhà hàng,"Cơm Chiên ,  Pizza & Pasta ,  Cơm ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,10.000 - 500.000,0.0,0.0,0.0,4.5,0.0
23,Pizza Hut - Nguyễn Thị Thập,10.7389098,106.7104703,"453 Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM",Quán ăn,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
24,Pizza Hut - Parc Mall,10.7408533,106.678209,"L4-12B, Lầu 4, 547-549 Tạ Quang Bửu, P. 4, Quận 8, TP. HCM",Quán ăn,"Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
25,Domino’s Pizza - Quốc Hương,10.802442,106.732557,"14G Quốc Hương, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Bánh - Kẹo ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Mỹ ,  Châu Mỹ",no,no,yes,49.000 - 199.000,9.3,9.3,9.0,4.5,4.7
26,Domino’s Pizza - Lê Văn Sỹ,10.79581,106.666153,"335A Lê Văn Sỹ, P. 1, Tân Bình, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Âu ,  Ý",yes,no,yes,29.000 - 200.000,7.1,6.9,7.2,4.5,4.2
27,Pizza Hut - Saigon Mia,10.7326718,106.68968,"Khu Căn Hộ Cao Cấp Saigon Mia, Đường Số 9A, Xã Bình Hưng, Bình Chánh, TP. HCM",Nhà hàng,"Hải sản ,  Pizza & Pasta ,  Cơm ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Mỹ ,  Châu Mỹ",no,no,yes,100.000 - 200.000,8.0,8.0,7.0,4.5,4.4
28,Domino’s Pizza - Nguyễn Kiệm,10.8092285,106.6784888,"736A Nguyễn Kiệm, P. 15, Phú Nhuận, TP. HCM",Quán ăn,"Gà rán ,  Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Bánh Pizza ,  Món Âu ,  Châu Mỹ",yes,no,yes,25.000 - 250.000,6.7,6.5,6.9,4.5,3.9
29,Pizza Hut - Thảo Điền,10.8028814,106.7290838,"11A Xuân Thủy, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,50.000 - 500.000,0.0,0.0,0.0,4.5,0.0
30,Pizza Hut - Phạm Văn Chiêu,10.8462644,106.6441939,"82 Phạm Văn Chiêu, Gò Vấp, TP. HCM",Nhà hàng,"Hải sản ,  Cá ,  Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Mỹ ,  Châu Mỹ",yes,no,yes,30.000 - 200.000,7.3,6.9,7.0,4.5,1.0
31,Domino’s Pizza - Kha Vạn Cân,10.8466447,106.751186,"738 Kha Vạn Cân, Thành Phố Thủ Đức, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Việt ,  Mỹ ,  Châu Mỹ",yes,yes,yes,49.000 - 199.000,7.9,7.9,7.1,4.5,4.9
32,Domino's Pizza - Bàu Cát,10.7924507,106.6422422,"88 - 90 Bàu Cát, P. 14, Tân Bình, TP. HCM",Quán ăn,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
33,Pizza Hut - Gigamall,10.828366,106.722222,"Tầng Hầm 1, B1-01 Tầng B1 Giga Mall, 204 - 242 Phạm Văn Đồng, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",Nhà hàng,"Món nước ,  Pizza & Pasta ,  Salad ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Mỹ ,  Châu Mỹ",yes,no,yes,150.000 - 330.000,5.8,5.8,5.5,4.5,4.4
34,Pizza Hut - Lê Thị Hà,10.8854335,106.598388,"14/1 Lê Thị Hà, Hóc Môn, TP. HCM",Nhà hàng,"Gà rán ,  Món nước ,  Pizza & Pasta ,  Cơm ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Mỹ ,  Châu Mỹ",yes,no,yes,150.000 - 330.000,5.3,4.3,4.7,4.5,4.4
35,Domino’s Pizza - Nguyễn Tri Phương,10.761739,106.668376,"313 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",Nhà hàng,Pizza & Pasta,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Món Âu,yes,yes,yes,49.000 - 199.000,7.6,7.2,7.2,4.5,5.0
36,Domino's Pizza - Nguyễn Thị Tú,10.814338,106.582133,"D1/10D Nguyễn Thị Tú, Xã Vĩnh Lộc B, Bình Chánh, TP. HCM",Quán ăn,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Quốc tế,no,no,no,49.000 - 199.000,0.0,0.0,0.0,4.5,0.0
37,Domino’s Pizza - Phan Văn Trị,10.8226891,106.6929826,"491 Phan Văn Trị, P. 5, Gò Vấp, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Mỹ,yes,no,yes,49.000 - 190.009,7.2,7.0,7.6,4.5,4.6
38,Domino’s Pizza - Nguyễn Sơn,10.783477,106.624829,"289 Nguyễn Sơn, P. Phú Thạnh, Tân Phú, TP. HCM",Quán ăn,"Pizza & Pasta ,  Bánh - Kẹo ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Món Việt,yes,no,yes,80.000 - 200.000,9.4,9.6,8.4,4.5,4.8
39,Domino’s Pizza - Hòa Bình,10.767428,106.640672,"48 Hòa Bình, P. 5, Quận 11, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Món Việt,yes,no,yes,49.000 - 199.000,7.8,7.3,7.3,4.5,4.5
40,Domino's Pizza - Trần Quang Khải,10.7918972,106.6897745,"180 Trần Quang Khải, P. Tân Định, Quận 1, TP. HCM",Quán ăn,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
41,Domino’s Pizza - Lê Văn Việt,10.8442187,106.7843918,"196 Lê Văn Việt, P. Tăng Nhơn Phú B, Thành Phố Thủ Đức, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Âu ,  Ý",yes,yes,yes,80.000 - 200.000,7.5,7.3,7.5,4.5,4.3
42,Domino’s Pizza - 58 CN1,10.8058512,106.6087421,"58 CN1, P. Sơn Kỳ, Tân Phú, TP. HCM",Quán ăn,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,49.000 - 199.000,0.0,0.0,0.0,4.5,0.0
43,Pizza Huu - Pizza & Spaghetti - Nguyễn Trọng Tuyển,10.7974044,106.6755713,"207/16B Nguyễn Trọng Tuyển, P. 8, Phú Nhuận, TP. HCM",Quán ăn,"Pizza & Pasta ,  Salad ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Fastfood - Thức ăn nhanh",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
44,Domino’s Pizza - 251F Hậu Giang,10.7498256,106.643499,"251F Hậu Giang, P. 5, Quận 6, TP. HCM",Quán ăn,"Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,49.000 - 199.000,0.0,0.0,0.0,4.5,0.0
45,Domino’s Pizza - Phạm Hồng Thái,10.771364,106.695869,"24 Phạm Hồng Thái, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Mỹ ,  Châu Mỹ",yes,no,yes,49.000 - 199.000,9.0,9.0,9.0,4.5,4.6
46,Domino’s Pizza - Thống Nhất,10.8352373,106.6646571,"152 - 154 Thống Nhất, P. 10, Gò Vấp, TP. HCM",Quán ăn,"Gà rán ,  Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,49.000 - 199.000,9.0,10.0,9.0,4.5,4.8
47,Pizza Hut - Lê Văn Khương,10.864229,106.649707,"68 Lê Văn Khương, P. Thới An, Quận 12, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Cơm ,  Thức uống ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Mỹ ,  Châu Mỹ",yes,no,yes,19.000 - 389.000,8.0,8.0,7.5,4.5,4.4
48,The Pizza Company - Lê Văn Việt,10.844525,106.7817232,"185 Lê Văn Việt, P. Hiệp Phú, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Gà rán ,  Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
49,Pizza Huu - Pizza & Spaghetti - Ngô Tất Tố,10.7933179,106.709789,"14/1 Ngô Tất Tố, P. 19, Bình Thạnh, TP. HCM",Quán ăn,"Gà rán ,  Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
50,Pizza Huu - Pizza & Spaghetti - Dương Quảng Hàm,10.8355603,106.6855723,"416/23/27 Dương Quảng Hàm, P. 5, Gò Vấp, TP. HCM",Quán ăn,"Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
51,Domino’s Pizza - Khánh Hội,10.755945,106.701182,"133 Khánh Hội, P. 3, Quận 4, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Việt ,  Món Âu",yes,yes,yes,49.000 - 199.000,7.4,7.1,6.9,4.5,4.2
52,Domino’s Pizza - Phan Huy Ích,10.823921,106.629997,"7 Phan Huy Ích, P. 15, Tân Bình, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Thức uống ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"Mỹ ,  Châu Mỹ",yes,no,yes,49.000 - 199.000,9.0,9.0,10.0,4.5,4.8
53,Domino’s Pizza - Đinh Bộ Lĩnh,10.8070532,106.7093926,"138 Đinh Bộ Lĩnh, P. 26, Bình Thạnh, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Mỹ ,  Châu Mỹ",yes,no,yes,45.000 - 250.000,8.2,8.1,7.7,4.5,4.4
54,Domino’s Pizza - Lê Văn Quới,10.7765252,106.6041029,"480 Lê Văn Quới, P. Bình Hưng Hoà A, Bình Tân, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Món Việt,yes,no,yes,15.000 - 250.000,9.9,9.8,9.5,4.5,5.0
55,Domino’s Pizza - Huỳnh Tấn Phát 2,10.738459,106.730379,"1108 - 1108A Huỳnh Tấn Phát, P. Tân Phú, Quận 7, TP. HCM",Nhà hàng,"Đậu hũ ,  Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Mỹ ,  Châu Mỹ",no,no,yes,49.000 - 199.000,10.0,10.0,10.0,4.5,5.0
56,Domino’s Pizza - Quốc Lộ 50,10.735961,106.655911,"240 Quốc Lộ 50, P. 6, Quận 8, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Mỹ ,  Châu Mỹ",yes,no,yes,45.000 - 165.000,8.5,8.3,7.7,4.5,5.0
