RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
12,Sushi Sugi,10.0318364,105.7873023,"40 Phan Bội Châu, P. Tân An, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ",15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,Món Việt,no,yes,yes,5.000 - 8.000,0.0,0.0,0.0,4.5,0.0
3,Sushi - Chợ Đêm Trần Phú,10.051635,105.789465,"Lô 56, Chợ Đêm Hưng Phú, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,Ăn vặt - Ăn nhẹ,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,,"Món Á ,  Món Nhật",no,yes,yes,12.000đ - 25.000,5.0,7.0,6.0,0.0,3.4
7,Eyelash - Mì Cay & Ăn Vặt,10.041313,105.78123,"Đinh Tiên Hoàng, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Món nước ,  Mì ,  Ăn vặt - Ăn nhẹ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,"Món Á ,  Món Hàn",no,no,no,20.000đ - 50.000,7.6,8.0,7.0,0.0,4.0
8,Sushi & Kimpap - Nguyễn Việt Hồng,10.0310072,105.7767551,"Hẻm 2 Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,,Món Việt,no,yes,yes,10.000đ - 30.000,10.0,10.0,10.0,0.0,5.0
12,Quán Xóm - Trà Sữa & Sushi,10.028648,105.771216,"52/1 Mạc Thiên Tích, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Ăn vặt - Ăn nhẹ ,  Cơm ,  Thức uống ,  Cá/bò viên ,  Trà sữa",08:00 - 20:30,08:00 - 20:30,08:00 - 20:30,08:00 - 20:30,08:00 - 20:30,08:00 - 20:30,,Món Việt,no,no,yes,10.000đ - 50.000,8.2,7.9,7.3,0.0,4.5
13,Thủy Nguyễn - Sushi Cái Răng,10.0049168,105.7537474,"Trần Chiên, P. Lê Bình, Quận Cái Răng, Cần Thơ",Shop Online,"Ăn vặt - Ăn nhẹ ,  Nem",08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,,"Món Á ,  Món Nhật",yes,yes,yes,20.000đ - 25.000,9.0,8.0,9.0,0.0,4.6
15,Shinshu - Xúc Xích Nhật Bản,10.0486765,105.7656047,"54 Võ Trường Toản, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Bánh mì ,  Lẩu ,  Sushi & Sashimi ,  Bánh - Kẹo ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Xúc xích",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,Món Nhật,yes,yes,yes,10.000đ - 15.000,7.8,8.0,6.7,0.0,4.1
17,Azerai - Nhà Hàng & Khách Sạn,10.037551,105.8019776,"Azerai Hotel, Cồn Ấu, P. Hưng Phú, Quận Cái Răng, Cần Thơ","Nhà hàng , Khách sạn","Thịt Gà ,  Thịt Bò ,  Hải sản ,  Món nước ,  Lẩu ,  Pizza & Pasta ,  Đặc sản vùng ,  Thức uống",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,"Món Việt ,  Mỹ ,  Quốc tế",no,yes,yes,140.000đ - 580.000,10.0,10.0,10.0,0.0,4.8
18,Japan Food - Co.opMart Cần Thơ,10.035409,105.786597,"1 Đại Lộ Hòa Bình, P. Tân An, Quận Ninh Kiều, Cần Thơ",Quán ăn,Sushi & Sashimi,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,,"Món Á ,  Món Nhật",no,no,no,20.000đ - 100.000,1.0,1.0,3.0,0.0,0.6
21,Tako House - Bánh Bạch Tuộc - Nguyễn Viêt Hồng,10.030407,105.776693,"143 Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Sushi & Sashimi ,  Salad ,  Ăn vặt - Ăn nhẹ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,,"Món Á ,  Món Nhật",no,yes,yes,25.000đ - 25.000,8.6,8.5,7.7,0.0,4.6
25,Cây Bưởi 4,10.048398,105.787907,"45 Lê Lợi, P. Cái Khế, Quận Ninh Kiều, Cần Thơ","Nhà hàng , Tiệc cưới/Hội nghị","Thịt Gà ,  Thịt Bò ,  Thịt Heo ,  Hải sản ,  Lẩu",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,"Món Việt ,  Món Miền Nam",no,yes,yes,1.000.000đ - 5.500.000,8.0,8.3,8.3,0.0,4.5
27,Sushibox & Cappucino,10.033885063089,105.7857690006494,"Lầu 2 Sense City, Đại Lộ Hòa Bình, Quận Ninh Kiều, Cần Thơ",Quán ăn,Sushi & Sashimi,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,"Món Á ,  Món Nhật",no,yes,yes,50.000đ - 100.000,7.5,7.5,7.0,0.0,4.2
32,Heri - Quán Ăn Truyền Thống Hàn Quốc,10.037048,105.771615,"43 Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Lẩu ,  Cháo ,  Sushi & Sashimi",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,"Món Á ,  Món Hàn",no,no,yes,45.000đ - 295.000,9.3,9.3,9.3,0.0,4.8
33,Chú Tắc - Bánh Tráng Trộn,10.059694,105.7646228,"53/2E Nguyễn Việt Dũng, Quận Bình Thủy, Cần Thơ",Ăn vặt/vỉa hè,"Bánh tráng ,  Bánh - Kẹo ,  Ăn vặt - Ăn nhẹ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,,Món Việt,no,yes,yes,10.000đ - 20.000,8.0,8.0,8.0,0.0,4.5
34,Lẩu Nướng Hàn Quốc Se-Ong,10.030971,105.785685,"55 Châu Văn Liêm, P. An Lạc, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Thịt Gà ,  Tôm ,  Thịt Bò ,  Bún ,  Thịt Heo ,  Hải sản ,  Mì ,  Lẩu ,  Cá ,  Sushi & Sashimi ,  Miến ,  Mực ,  Cơm ,  Thức uống",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,,"Món Á ,  Món Hàn",no,yes,yes,49.000đ - 399.000,9.6,9.8,7.9,0.0,4.7
35,Ohisama Sushi,10.026975,105.778319,"139/105A Đường 30 Tháng 4, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Nhà hàng,"Tôm ,  Bào Ngư ,  Hải sản ,  Cá ,  Nghêu - Sò - Ốc ,  Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ ,  Cơm","10:00 - 14:00
16:00 - 22:00","10:00 - 14:00
16:00 - 22:00","10:00 - 14:00
16:00 - 22:00","10:00 - 14:00
16:00 - 22:00","10:00 - 14:00
16:00 - 22:00","10:00 - 14:00
16:00 - 22:00",,"Món Á ,  Món Nhật",yes,no,yes,19.000đ - 269.000,9.0,9.0,7.0,0.0,4.8
36,Sushi Kei - Sense City,10.0344588,105.7857187,"Tầng 2 Sense City, 1 Đại Lộ Hòa Bình, P. Tân An, Quận Ninh Kiều, Cần Thơ",Nhà hàng,Sushi & Sashimi,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,"Món Á ,  Món Nhật",no,yes,yes,50.000đ - 200.000,7.0,7.0,7.1,0.0,4.6
39,Sushi Quế Anh,10.0298554,105.7754847,"19A Mạc Thiên Tích, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Sushi & Sashimi ,  Home-made ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Fastfood - Thức ăn nhanh",13:00 - 21:00,13:00 - 21:00,13:00 - 21:00,13:00 - 21:00,13:00 - 21:00,13:00 - 21:00,,Món Việt,yes,no,yes,5.000đ - 40.000,8.7,8.5,8.3,0.0,4.4
40,Thảo Lâm - Sushi,10.0353205,105.7836682,"12 Nguyễn Khuyến, P. An Cư, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè , Shop Online","Sushi & Sashimi ,  Cơm",17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,,"Món Á ,  Món Nhật",no,no,yes,14.000đ - 24.000,5.1,4.7,4.6,0.0,3.0
42,Bánh Bạch Tuộc & Bánh Hẹ - Nguyễn Việt Hồng,10.030504,105.777016,"133 Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,Món Việt,no,yes,yes,8.000đ - 38.000,7.6,7.6,6.9,0.0,4.1
43,Mini Cake Store - Huỳnh Cương,10.0389989,105.7784773,"21 Huỳnh Cương, P. An Cư, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Pizza & Pasta ,  Bánh - Kẹo ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,,Món Việt,no,no,yes,4.000đ - 30.000,8.2,8.2,8.2,0.0,4.0
49,Takoyaki - Ngọc Quyên,10.031731,105.787371,"42 Phan Bội Châu, P. Tân An, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Sushi & Sashimi ,  Bánh - Kẹo ,  Ăn vặt - Ăn nhẹ ,  Bánh xèo ,  Nem",17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,,"Món Á ,  Món Nhật",no,yes,yes,15.000đ - 25.000,7.2,7.2,6.9,0.0,3.8
51,Enishi - Nhà Hàng Nhật,10.0450293,105.785885,"21 Trần Đại Nghĩa, P. Cái Kế, Quận Ninh Kiều, Cần Thơ",Nhà hàng,"Thịt Bò ,  Lẩu ,  Sushi & Sashimi","11:00 - 14:00
17:00 - 22:00","11:00 - 14:00
17:00 - 22:00","11:00 - 14:00
17:00 - 22:00","11:00 - 14:00
17:00 - 22:00","11:00 - 14:00
17:00 - 22:00","11:00 - 14:00
17:00 - 22:00",,"Món Á ,  Món Nhật",no,yes,yes,38.000đ - 200.000,7.6,7.6,7.4,0.0,4.2
52,Mechanic Coffee,10.0433728,105.7731582,"162/19 Phạm Ngũ Lão, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Café - Kem ,  Sinh tố - Nước ép ,  Ăn vặt - Ăn nhẹ ,  Thức uống",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,Món Việt,yes,no,yes,10.000đ - 30.000,7.9,7.8,8.0,0.0,4.5
53,Takoyaki - Yatai - Võ Thị Sáu,10.03674,105.785,"17A Võ Thị Sáu, P. An Hội, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Thịt Gà ,  Thịt Bò ,  Bún ,  Thịt Heo ,  Hải sản ,  Mì ,  Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ ,  Thức uống",17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,,"Món Việt ,  Món Á ,  Món Nhật",no,yes,yes,10.000đ - 50.000,8.3,8.1,8.1,0.0,4.0
54,Tiệm Bánh Hoshi - Bánh Bạch Tuộc & Bánh Cá,10.03888,105.760544,"138S Nguyễn Văn Cừ, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Hải sản ,  Sushi & Sashimi ,  Mực ,  Ăn vặt - Ăn nhẹ",15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,,Món Việt,no,yes,yes,15.000đ - 20.000,1.0,7.0,3.0,0.0,0.7
57,Bánh Bạch Tuộc Takoyaki - Lý Tự Trọng,10.032423,105.782346,"2 Lý Tự Trọng, P. An Lạc, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Bào Ngư ,  Hải sản ,  Mực ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Cá/bò viên",15:30 - 22:00,15:30 - 22:00,15:30 - 22:00,15:30 - 22:00,15:30 - 22:00,15:30 - 22:00,,"Món Á ,  Món Nhật",no,yes,yes,10.000đ - 50.000,7.5,7.5,6.9,0.0,4.4
63,C Club Sushi,10.0320844,105.7805578,"Tầng 1 CClub Tower, 22 Nguyễn Việt Hồng, Quận Ninh Kiều, Cần Thơ",Quán ăn,Sushi & Sashimi,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,,"Món Á ,  Món Nhật",no,yes,yes,50.000đ - 200.000,10.0,10.0,10.0,0.0,5.0
69,Sushi 87,10.0511949221759,105.788487419486,"Trần Phú, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,,"Món Á ,  Món Nhật",no,yes,yes,1.000đ - 25.000,7.0,8.0,6.0,0.0,4.4
73,Trà Chanh Teehee - Nguyễn An Ninh,10.031499,105.784137,"126 Nguyễn An Ninh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Ăn vặt - Ăn nhẹ ,  Thức uống",13:00 - 22:00,13:00 - 22:00,13:00 - 22:00,13:00 - 22:00,13:00 - 22:00,13:00 - 22:00,,Món Việt,no,no,no,20.000đ - 50.000,7.6,7.3,7.3,0.0,4.2
74,Mì Ý Chung Cư - 34 Nguyễn Khuyến,10.0345857,105.7833937,"34 Nguyễn Khuyến, P. Tân An, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Món nước ,  Mì ,  Sushi & Sashimi ,  Fastfood - Thức ăn nhanh",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,Quốc tế,no,no,no,7.000đ - 50.000,8.0,7.9,7.4,0.0,4.4
77,Diễm My - Kimpap & Ăn Vặt,10.039374,105.78472,"56 Hẻm 18 Xô Viết Nghệ Tĩnh, P. An Hội, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Trà ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Trà sữa ,  Sữa",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,Món Việt,no,no,no,5.000đ - 25.000,8.7,8.4,7.7,0.0,4.4
