RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
142,Gà rán và Mì Ý - Jollibee - Lê Văn Việt,10.8455952,106.779036,"Vincom Plaza Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",,,,yes,no,yes,20.000 -100.000,6.9,7.5,6.9,3.1,0.0
142,Gà rán và Mì Ý - Jollibee - BigC An Lạc,10.730744,106.603414,"BigC An Lạc, Quốc Lộ 1A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",,,,no,no,yes,35.000 -200.000,6.2,6.2,6.4,3.1,0.0
142,Gà rán và Mì Ý - Jollibee - Âu Cơ,10.785256,106.642101,"650 Âu Cơ, P. 10, Quận Tân Bình, TP. HCM",,,,no,no,yes,40.000 -100.000,7.0,6.6,6.4,3.1,0.0
142,Gà rán và Mì Ý - Jollibee - Sư Vạn Hạnh,10.7705795,106.6699371,"Tầng Hầm 1 - B3 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",,,,yes,no,yes,40.000 -100.000,7.2,6.9,7.0,3.1,0.0
143,Bánh Canh Cá Lóc Cường Đô La - Lê Thị Hồng,10.834281,106.677782,"42 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",,,,no,no,no,35.000 -66.000,7.3,6.2,6.6,3.3,0.0
143,Bánh Canh Cá Lóc Cường Đô La - Cityland Center Park Hills,10.829725,106.679256,"128 Đường Số 7, KDC Cityland Center Park Hills, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,37.000 -52.000,0.0,0.0,0.0,3.3,0.0
144,Gà Rán Popeyes - Phú Mỹ Hưng,10.726562,106.708531,"62 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM",,,,yes,no,yes,50.000 -165.000,7.2,6.7,7.1,3.4,0.0
144,Gà Rán Popeyes - Cộng Hòa,10.800762,106.659362,"TTTM Maximark, 15 - 17 Cộng Hòa, P. 4, Quận Tân Bình, TP. HCM",,,,no,no,yes,40.000 -88.000,7.4,7.2,7.4,3.4,0.0
144,Gà Rán Popeyes - Điện Biên Phủ,10.792798,106.699255,"58/13 Nguyễn Bỉnh Khiêm (Vòng Xoay Nguyễn Bỉnh Khiêm), P. Đa Kao, Quận 1, TP. HCM",,,,yes,no,yes,30.000 -170.000,6.9,6.6,6.9,3.4,0.0
144,Gà Rán Popeyes - Sân Bay Tân Sơn Nhất,10.814413,106.6659,"Sân Bay Tân Sơn Nhất, Bạch Đằng, Quận Tân Bình, TP. HCM",,,,no,no,yes,30.000 -170.000,6.1,0.0,6.4,3.4,0.0
144,Gà Rán Popeyes - Thảo Điền,10.80287,106.737841,"20 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",,,,no,no,no,40.000 -80.000,7.7,7.3,7.4,3.4,0.0
144,Gà Rán Popeyes - Nguyễn Gia Trí,10.8032255,106.715578,"67-69 Nguyễn Gia Trí (Đường D2), Quận Bình Thạnh, TP. HCM",,,,no,no,yes,40.000 -88.000,6.8,6.9,6.8,3.4,0.0
144,Gà Rán Popeyes - Dương Bá Trạc,10.7463277,106.689076,"222 Dương Bá Trạc, P. 2, Quận 8, TP. HCM",,,,no,no,yes,40.000 -88.000,7.9,7.8,7.8,3.4,0.0
144,Gà Rán Popeyes - Lê Đại Hành,10.767244,106.653331,"397A Lê Đại Hành, P. 11, Quận 11, TP. HCM",,,,no,no,yes,30.000 -170.000,6.9,6.6,6.6,3.4,0.0
144,Gà Rán Popeyes - Nguyễn Thị Thập,10.739307,106.7069865,"519 Đường Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM",,,,no,no,yes,30.000 -150.000,6.6,6.5,7.0,3.4,0.0
144,Gà Rán Popeyes - Tùng Thiện Vương,10.746642,106.660988,"311 Tùng Thiện Vương, Quận 8, TP. HCM",,,,yes,no,yes,40.000 -88.000,6.4,6.3,6.5,3.4,0.0
144,Gà Rán Popeyes - Lê Đức Thọ,10.834349,106.681639,"121 Lê Đức Thọ, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,40.000 -88.000,6.4,6.0,6.7,3.4,0.0
144,Gà Rán Popeyes - Nguyễn Văn Luông,10.7535356,106.6347253,"500C Nguyễn Văn Luông, P. 12, Quận 6, TP. HCM",,,,yes,no,yes,30.000 -150.000,6.5,0.0,6.5,3.4,0.0
145,Small House - Trà & Rau Má Non,10.8411805,106.6811494,"350/54/37 Lê Đức Thọ, P. 6, Quận Gò Vấp, TP. HCM",,,,no,no,yes,15.000 -35.000,10.0,10.0,9.9,5.0,0.0
146,Sài Gòn Givral Bakery - Phan Xích Long,10.797418,106.690609,"244 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",,,,no,no,no,25.000 -77.000,7.8,6.7,6.9,3.4,0.0
146,Sài Gòn Givral Bakery - Hai Bà Trưng,10.790104,106.689193,"350 Hai Bà Trưng, P. Tân Định, Quận 1, TP. HCM",,,,no,no,no,25.000 -77.000,7.4,6.5,6.6,3.4,0.0
146,Sài Gòn Givral Bakery - Hàm Nghi,10.771233,106.702562,"114 Hàm Nghi, P. Bến Nghé, Quận 1, TP. HCM",,,,no,no,no,25.000 -77.000,7.8,7.3,7.4,3.4,0.0
146,Sài Gòn Givral Bakery - Cao Thắng,10.769458,106.6829663,"40 Cao Thắng, P. 5, Quận 3, TP. HCM",,,,no,no,no,25.000 -77.000,7.6,6.0,6.8,3.4,0.0
146,Sài Gòn Givral Bakery  - Khánh Hội,10.758838,106.699165,"236 Khánh Hội, P. 6, Quận 4, TP. HCM",,,,no,no,no,25.000 -77.000,7.9,0.0,0.0,3.4,0.0
146,Sài Gòn Givral Bakery - Sư Vạn Hạnh,10.772983,106.668947,"770E Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",,,,no,no,no,25.000 -77.000,7.5,6.1,6.6,3.4,0.0
146,Sài Gòn Givral Bakery - Nguyễn Văn Trỗi,10.796301,106.674022,"98 Nguyễn Văn Trỗi, P. 8, Quận Phú Nhuận, TP. HCM",,,,no,no,no,25.000 -77.000,8.0,6.9,7.0,3.4,0.0
146,Sài Gòn Givral Bakery - Xô Viết Nghệ Tĩnh,10.79834,106.711026,"208 Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",,,,no,no,no,1.000 -77.000,7.8,6.3,6.0,3.4,0.0
146,Sài Gòn Givral Bakery - Quang Trung,10.827605,106.67671,"77 Quang Trung, P. 10, Quận Gò Vấp, TP. HCM",,,,no,no,no,25.000 -77.000,8.2,7.0,7.4,3.4,0.0
146,Sài Gòn Givral Bakery - Hậu Giang,10.749678,106.641911,"281A Hậu Giang, P. 5, Quận 6, TP. HCM",,,,no,no,no,25.000 -77.000,7.9,6.3,7.0,3.4,0.0
146,Sài Gòn Givral Bakery - Hòa Bình,10.771317,106.628891,"218 Hòa Bình, P. Hiệp Tân, Quận Tân Phú, TP. HCM",,,,no,no,no,25.000 -77.000,7.3,0.0,7.5,3.4,0.0
146,Sài Gòn Givral Bakery - Tân Sơn Nhì,10.802129,106.634272,"79 Tân Sơn Nhì, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",,,,no,no,no,25.000 -77.000,6.6,0.0,0.0,3.4,0.0
147,Bắp Bò Phương,10.828099,106.679784,"46 Đường Số 1, KDC CityLand, Quận Gò Vấp, TP. HCM",,,,no,no,no,27.000 -40.000,0.0,0.0,0.0,1.2,0.0
148,Thế Giới Steak - Phan Văn Trị,10.8239359,106.6917897,"493 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",,,,no,no,yes,20.000 -80.000,7.3,7.0,7.3,3.9,0.0
149,Kem Xôi Dừa - Nguyễn Văn Nghi,10.825782,106.6841179,"290 Nguyễn Văn Nghi, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,yes,18.000 -120.000,0.0,0.0,0.0,0.6,0.0
150,Gà Nướng Lu Việt Hương - Lê Quang Định,10.815139,106.68916,"449A3 Lê Quang Định, P. 5, Quận Bình Thạnh, TP. HCM",,,,no,no,no,90.000 -150.000,7.7,7.1,7.1,2.4,0.0
150,Gà Nướng Lu Việt Hương - Phạm Văn Đồng,10.814156,106.679665,"20 Phạm Văn Đồng, P. 3, Quận Gò Vấp, TP. HCM",,,,no,yes,no,25.000 -230.000,7.0,6.4,6.8,2.4,0.0
151,Ghiền Sữa Chua Nếp Cẩm 39,10.834108,106.6682455,"1351/1/5 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",,,,yes,no,no,22.000 -35.000,7.6,7.7,7.4,3.4,0.0
152,Bột Chiên A Bình - Đường Số 18,10.8390948,106.6564955,"28 Đường Số 18, P. 8, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,10.000 -15.000,8.4,8.1,7.1,4.3,0.0
153,Tiệm Súp Giấu Tên,10.8165401,106.6872984,"61/13 Nguyễn Bỉnh Khiêm, P. 1, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,15.000 -35.000,8.2,7.3,6.4,3.2,0.0
154,MNS ICE SNOW - Đá Bào Mật Trái Cây Rừng - Quang Trung,10.8426261882579,106.6427937354735,"69D Quang Trung, P. 8, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,10.000 -15.000,8.6,8.0,6.6,4.4,0.0
154,MNS ICE SNOW - Đá Bào Mật Trái Cây Rừng - Nguyễn Thị Thập,10.7390556,106.7087878,"347 Nguyễn Thị Thập, Quận 7, TP. HCM",,,,no,yes,yes,15.000 -45.000,8.3,7.8,7.0,4.4,0.0
155,Royaltea Vietnam - Lotte Mart Gò Vấp,10.8381944,106.6707505,"Tầng Trệt Lotte Mart Gò Vấp, 242 Nguyễn Văn Lượng, P. 10, Quận Gò Vấp, TP. HCM",,,,no,no,yes,38.000 -54.000,6.2,6.1,7.0,1.8,0.0
156,Dì Ba - Nem Nướng Nha Trang,10.824648,106.68718,"354/3 Nguyễn Thái Sơn, P. 5, Quận Gò Vấp, TP. HCM",,,,no,no,yes,40.000 -40.000,7.7,7.7,7.3,2.9,0.0
157,Bánh Flan Tây Ban Nha,10.846124,106.660629,"119 Đường Số 1, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,no,15.000 -30.000,8.5,7.4,6.8,4.3,0.0
158,Cremista - Kem Cuộn Thái Lan,10.847986,106.667805,"621 Lê Đức Thọ,P. 16, Quận Gò Vấp, TP. HCM",,,,no,no,yes,15.000 -25.000,7.0,7.0,0.0,3.9,0.0
159,Bích Liên - Ẩm Thực Huế,10.8378741,106.6464123,"759 Tân Sơn, P. 12, Quận Gò Vấp, TP. HCM",,,,yes,no,no,20.000 -77.000,7.1,6.4,0.0,2.4,0.0
160,Bánh Bèo Chén,10.8404608932727,106.659242809082,"107/39 Đường Số 11, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,no,4.000 -15.000,7.0,7.1,6.4,3.6,0.0
161,Moda House Coffee,10.8282268,106.6783297,"11 Nguyễn Oanh, P. 10, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,20.000 -40.000,8.4,8.7,8.6,4.0,0.0
162,Taste Tea - Nguyễn Oanh,10.8313058,106.6774219,"89 Nguyễn Oanh, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,35.000 -54.000,7.0,7.2,8.0,4.1,0.0
163,"Ka’s - Mì Trộn Indomie, Xiên Que & Lẩu Ly",10.8444188,106.6820819,"179 Đường Số 28, P. 6, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -40.000,10.0,10.0,10.0,5.0,0.0
164,OLA Ngon Nha - Trà & Trà Sữa - Dương Quảng Hàm,10.826817,106.697941,"80/101 Dương Quảng Hàm, P. 5, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,6.000 -29.000,9.4,9.3,8.9,4.7,0.0
165,Mizu - Trà Kiểu Nhật,10.821367,106.687066,"33 Nguyễn Văn Bảo, P. 4, Quận Gò Vấp, TP. HCM",,,,no,no,yes,15.000 -30.000,0.0,0.0,6.8,3.1,0.0
166,Uncle Tea - Trà Đài Loan - Lê Lợi,10.820501,106.686845,"60 Lê Lợi, P. 4, Quận Gò Vấp, TP. HCM",,,,no,no,yes,30.000 -60.000,0.0,0.0,0.0,1.8,0.0
167,Dinosaur Hotpot & Sushi,10.8299187,106.6817536,"543/13 Lê Đức Thọ, P. 7, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,8.000 -370.000,8.5,8.6,7.6,3.9,0.0
168,Mẹt Quán - Ẩm Thực Tây Bắc,10.8323639,106.6732305,"1117 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",,,,no,no,yes,29.000 -790.000,7.5,7.3,7.5,3.9,0.0
169,Canh Bún Thái Sơn,10.82603,106.689037,"269 Nguyễn Thái Sơn, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,yes,24.000 -30.000,6.4,6.4,6.3,2.3,0.0
170,Sushi Street - Sushi Đường Phố,10.829839,106.680856,"913 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,9.000 -348.000,6.6,6.3,6.9,3.2,0.0
171,Uyên Phương - Bánh Canh & Chả Cuốn,10.8416312,106.6770446,"24 Lê Đức Thọ, P. 7, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,3.000 -25.000,7.9,7.6,7.4,3.9,0.0
172,TonyTony Chopper - Lẩu & Mì Cay,10.826934,106.690049,"482 Nguyễn Thái Sơn, P. 5, Quận Gò Vấp, TP. HCM",,,,no,no,yes,16.000 -299.000,7.9,7.8,7.5,4.3,0.0
173,Quán Hân - Mì Xào Bò & Nui Xào Bò - Phạm Ngũ Lão,10.826097,106.6803518,"248/10 Phạm Ngũ Lão, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,5.000 -60.000,10.0,10.0,10.0,5.0,0.0
174,Ốc Hoàng - Lê Thị Hồng,10.834425,106.678663,"40/40 Lê Thị Hồng, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,20.000 -35.000,7.1,6.6,6.1,2.9,0.0
174,Ốc Hoàng - 11 Lê Thị Hồng,10.832084,106.677729,"11 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,30.000 -50.000,8.3,6.7,6.3,2.9,0.0
175,Nhi Bún Thái - Lê Đức Thọ,10.8396411,106.6795503,"296 Lê Đức Thọ, P. 6, Quận Gò Vấp, TP. HCM",,,,yes,yes,no,20.000 -40.000,6.3,6.4,0.0,2.9,0.0
176,Phá Lấu Bò Cây Trâm - Nguyễn Văn Khối,10.8429748,106.6533299,"208 Nguyễn Văn Khối, P. 9, Quận Gò Vấp, TP. HCM",,,,yes,no,no,16.000 -25.000,8.1,7.2,6.5,4.5,0.0
177,Bean Plus Coffee & Tea,10.8230682,106.6919621,"465/7 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,22.000 -39.000,7.7,7.6,8.3,3.7,0.0
178,Xôi Ngon - Thống Nhất,10.8369853,106.6651079,"230/11 Thống Nhất, P. 10, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,15.000 -65.000,7.5,7.6,7.6,2.6,0.0
179,Gành Ốc Quán,10.845665,106.662298,"68 Đường Số 1, P. 16, Quận Gò Vấp, TP. HCM",,,,no,no,yes,20.000 -35.000,8.7,7.9,7.8,4.1,0.0
180,Bánh Khọt Vũng Tàu - Nguyễn Văn Khối,10.842145,106.658853,"78/62 Nguyễn Văn Khối, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,no,25.000 -33.000,7.7,7.0,6.5,4.3,0.0
181,NGÕ PHỐ CAFE - Cafe & Trà - Lê Thị Hồng,10.8332787,106.6800917,"3287 Hẻm 32 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,,9.6,9.5,9.4,4.7,0.0
182,Xiên Nướng Pé Mập,10.832225,106.6862,"256/6 Dương Quảng Hàm, P. 5, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,5.000 -10.000,6.5,0.0,0.0,2.5,0.0
183,"Phá Lấu Bò, Bún Thái & Bò Bía - Thùy Dương",10.8226265,106.68106,"52 Đường Số 1, P. 4, Quận Gò Vấp, TP. HCM",,,,no,no,no,25.000 -30.000,0.0,0.0,0.0,1.7,0.0
184,Youth House Coffee - Nguyễn Văn Nghi,10.821576,106.68851,"29 Nguyễn Văn Nghi, P. 4, Quận Gò Vấp, TP. HCM",,,,no,no,yes,12.000 -35.000,6.6,6.9,7.5,3.7,0.0
185,Racing Beer Club - RBC,10.826305,106.6796708,"1 Quang Trung, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,50.000 -250.000,0.0,6.2,7.0,3.0,0.0
186,Gỏi Đu Đủ Thái - Cậu Hai - Phạm Văn Bạch,10.835342,106.644437,"678 Phạm Văn Bạch, P. 12, Quận Gò Vấp, TP. HCM",,,,no,no,no,19.000 -59.000,10.0,10.0,9.9,4.8,0.0
187,Meem Meem - Chân Vịt Cay Singapore,10.844999,106.65955,"227/7 Đường Số 8, P. 11, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,10.000 -400.000,9.0,8.7,8.2,4.0,0.0
188,Tào Lao Quán - Cà Phê & Ăn Vặt,10.834108,106.6703155,"5 Đường Số 3, P. 10, Quận Gò Vấp, TP. HCM",,,,yes,no,no,10.000 -30.000,9.3,9.8,9.4,4.8,0.0
189,Sentosa Food - Cháo Ếch Singapore - Phan Văn Trị,10.8300865,106.6801555,"544 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,40.000 -40.000,6.6,0.0,6.1,2.4,0.0
190,"Thanh Xuân - Ăn Vặt, Bánh Tráng Trộn & Bánh Bột Lọc - Lê Thị Hồng",10.832925,106.678725,"28/25 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,30.000 -30.000,9.6,9.1,8.6,4.8,0.0
191,Mì Vịt Tiềm A Cón - Quang Trung,10.834256,106.664749,"557 Quang Trung, P. 10, Quận Gò Vấp, TP. HCM",,,,no,no,no,40.000 -80.000,6.4,0.0,0.0,2.0,0.0
192,Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Phan Văn Trị,10.822976,106.692776,"463 Phan Văn Trị, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,150.000 -400.000,7.5,7.1,7.7,2.7,0.0
193,,,,,,,,yes,yes,yes,,0.0,0.0,0.0,0.0,0.0
194,Tài Vượng Quán 1 - Lẩu & Nướng - Phạm Văn Đồng,10.814903,106.680337,"302 Phạm Văn Đồng, P. 3, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,40.000 -200.000,7.3,7.3,7.0,4.5,0.0
194,Tài Vượng Quán 2 - Lẩu & Nướng - Phạm Văn Đồng,10.8199046,106.690876,"35 Phạm Văn Đồng, P. 3, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,35.000 -150.000,8.0,7.5,8.2,4.5,0.0
195,Agechan Restaurant - Cơm & Món Ăn Nhật,10.81636,106.67894,"814 Nguyễn Kiệm, P. 3, Quận Gò Vấp, TP. HCM",,,,no,yes,no,20.000 -60.000,9.1,9.2,8.5,4.4,0.0
196,Chuti Korean Food - Phan Văn Trị,10.823249,106.69247,"477 Phan Văn Trị, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,30.000 -90.000,8.0,8.3,7.2,3.7,0.0
197,Hủ Tiếu Mực Ông Già Cali - Phạm Văn Đồng,10.818973,106.688757,"288 Phạm Văn Đồng, P. 1, Quận Gò Vấp, TP. HCM",,,,no,no,yes,35.000 -59.000,7.0,6.3,7.1,2.5,0.0
198,Ong Nâu Spaghetti - Lê Quang Định,10.817844,106.689111,"511 Lê Quang Định, P. 1, Quận Gò Vấp, TP. HCM",,,,no,no,yes,30.000 -50.000,7.5,7.0,7.2,3.3,0.0
199,Cơm Tấm Phúc Lộc Thọ - Kha Vạn Cân,10.853069,106.754603,"743 - 745 Kha Vạn Cân, P. Linh Tây, Tp. Thủ Đức, TP. HCM",,,,yes,no,no,18.000 -28.000,7.1,6.7,6.7,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - Tô Ngọc Vân,10.8532563,106.751779,"124 - 132 Tô Ngọc Vân, P. Linh Tây, Tp. Thủ Đức, TP. HCM",,,,yes,yes,no,20.000 -50.000,6.4,0.0,6.7,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - Lê Văn Việt,10.8489029,106.7755618,"31 - 33 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",,,,yes,no,no,20.000 -50.000,6.8,6.2,6.7,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - Đỗ Xuân Hợp,10.8288896,106.7686292,"139 Đỗ Xuân Hợp, P. Phước Long B, Tp. Thủ Đức, TP. HCM",,,,no,no,no,25.000 -50.000,6.7,6.0,7.2,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - Nguyễn Duy Trinh,10.787522,106.765501,"256 Nguyễn Duy Trinh, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM",,,,yes,no,no,7.000 -37.000,6.2,0.0,6.8,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - 590 Quang Trung,10.8359113,106.661762,"590 - 592 Quang Trung, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,no,29.000 -55.000,6.8,6.5,7.0,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - Phan Văn Trị,10.825187,106.69035,"539 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",,,,no,no,no,29.000 -129.000,6.2,6.2,6.7,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - Bàu Cát,10.792156,106.642906,"130 Bàu Cát, P. 14, Quận Tân Bình, TP. HCM",,,,no,no,no,29.000 -129.000,6.8,6.7,6.9,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - Ung Văn Khiêm,10.807749,106.715806,"64 Ung Văn Khiêm, P. 25, Quận Bình Thạnh, TP. HCM",,,,no,no,yes,29.000 -129.000,6.9,6.4,6.9,3.6,0.0
199,,,,,,,,yes,yes,yes,,0.0,0.0,0.0,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - Nguyễn Thị Thập,10.738154,106.717813,"223 Nguyễn Thị Thập, P. Tân Phú, Quận 7, TP. HCM",,,,no,no,yes,32.000 -139.000,6.9,6.9,7.4,3.6,0.0
199,Cơm Tấm Phúc Lộc Thọ - Tô Ký,10.867327,106.615545,"12/6 Tô Ký, P. Tân Chánh Hiệp, Quận 12, TP. HCM",,,,no,no,yes,32.000 -139.000,6.4,6.3,6.5,3.6,0.0
200,Steak Viet - Phan Văn Trị,10.8306189,106.6785094,"610 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,yes,40.000 -100.000,6.1,6.4,6.5,2.6,0.0
201,Ông Phương - Tiệm Nước Sâm - Phạm Ngũ Lão,10.825963,106.680509,"1A Phạm Ngũ Lão, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,10.000 -20.000,9.7,9.5,8.8,4.8,0.0
202,Chewy Chewy - Thống Nhất,10.8453274,106.6648653,"446 Thống Nhất, P. 16, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,20.000 -60.000,6.6,6.7,6.5,2.6,0.0
203,Ăn Vặt Công Viên Bến Hải,10.825717,106.694224,"112 Dương Quảng Hàm, P. 5 (Đầu Công Viên Bến Hải), Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,5.000 -20.000,9.8,9.5,8.9,4.8,0.0
204,I Love Kem - Lê Văn Sỹ,10.7966077,106.665078,"355 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",,,,no,no,yes,15.000 -50.000,7.0,7.0,7.6,4.0,0.0
204,I Love Kem - Phạm Văn Đồng,10.815739,106.68299,"124 Phạm Văn Đồng, Quận Gò Vấp, TP. HCM",,,,no,no,yes,15.000 -50.000,6.5,6.6,6.8,4.0,0.0
204,I Love Kem - Nguyễn Thị Thập,10.739991,106.70397,"518 Nguyễn Thị Thập, P. Tân Quy, Quận 7, TP. HCM",,,,no,no,yes,15.000 -60.000,7.2,7.2,7.7,4.0,0.0
204,I Love Kem - 257 Thống Nhất,10.8385448,106.6649941,"257 Thống Nhất, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,yes,27.000 -80.000,6.9,6.9,7.8,4.0,0.0
204,I Love Kem - Lê Hồng Phong,10.761363,106.676788,"260 Lê Hồng Phong, P. 4, Quận 5, TP. HCM",,,,no,no,yes,30.000 -50.000,7.2,6.8,7.1,4.0,0.0
204,I Love Kem - Lũy Bán Bích,10.7890368,106.6372322,"654 Lũy Bán Bích, P. Tân Thành, Quận Tân Phú, TP. HCM",,,,no,no,yes,30.000 -50.000,6.9,7.2,6.0,4.0,0.0
204,,,,,,,,yes,yes,yes,,0.0,0.0,0.0,4.0,0.0
204,I Love Kem - Thống Nhất Thủ Đức,10.842799,106.768188,"23 Thống Nhất, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",,,,no,no,yes,20.000 -55.000,7.6,7.9,7.3,4.0,0.0
204,I Love Kem - Nguyễn Ảnh Thủ,10.8788741,106.6374699,"53 Nguyễn Ảnh Thủ, P. Hiệp Thành, Quận 12, TP. HCM",,,,no,no,yes,30.000 -60.000,9.0,9.3,9.5,4.0,0.0
204,I Love Kem - Đinh Tiên Hoàng,10.792031,106.695812,"207 Đinh Tiên Hoàng, P. Tân Định, Quận 1, TP. HCM",,,,yes,no,yes,30.000 -60.000,7.6,7.6,6.8,4.0,0.0
205,Kem Cuộn Mập Mập - Phạm Văn Đồng,10.8204392629413,106.6934734582901,"343 Phạm Văn Đồng, P. 1, Quận Gò Vấp, TP. HCM",,,,no,no,no,18.000 -25.000,8.1,8.2,7.3,4.1,0.0
206,Hanuri - Quán Ăn Hàn Quốc - Phan Văn Trị,10.829772,106.681175,"530 - 532 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,50.000 -110.000,7.8,7.3,7.2,4.0,0.0
207,Buffet Haha,10.8386874,106.668171,"292 Nguyễn Văn Lượng, P. 17, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,100.000 -400.000,6.3,6.5,7.1,3.3,0.0
208,Sữa Chua Nếp Cẩm Minh Hà,10.8324751,106.6801584,"57 Phạm Huy Thông, P. 17, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,8.000 -25.000,7.9,7.4,7.2,4.1,0.0
209,Bánh Mì T - Nguyễn Tiểu La,10.811553,106.682627,"5/40/7 Trương Đăng Quế, P. 1, Quận Gò Vấp, TP. HCM",,,,no,no,no,5.000 -290.000,8.0,7.9,7.9,3.3,0.0
210,Bánh Canh Mì Cô Túc,10.834518,106.681026,"125/46A Lê Đức Thọ, P. 17, Quận Gò Vấp, TP. HCM",,,,no,no,no,10.000 -25.000,7.7,6.8,7.4,3.8,0.0
211,Mì Cay Hara,10.821241,106.688665,"11 Nguyễn Văn Nghi, P. 4, Quận Gò Vấp, TP. HCM",,,,no,no,no,30.000 -70.000,0.0,0.0,0.0,2.3,0.0
212,Food House Restaurant,10.8340857671332,106.6698324680328,"18B Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,50.000 -200.000,0.0,0.0,6.7,3.0,0.0
213,Phố Nướng Tư Trì - Lê Văn Thọ,10.852019,106.655972,"499 Lê Văn Thọ, P. 9, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,100.000 -220.000,7.8,6.3,7.0,3.5,0.0
